date,status,clean_candidate,has_reference,reference_within_tolerance,candidate_ohlc_valid,source_tick_issue,rounded_to_tick,max_abs_ohlc_diff,source_open,candidate_open,reference_open,open_abs_diff,source_high,candidate_high,reference_high,high_abs_diff,source_low,candidate_low,reference_low,low_abs_diff,source_close,candidate_close,reference_close,close_abs_diff,candidate_volume
2021-02-15,no_reference,False,False,False,True,True,True,,13825.25,13825.25,,,13878.25,13878.25,,,13823.25,13823.25,,,13858.38,13858.5,,,0.0
2021-02-16,clean,True,True,True,True,False,False,0.0,13829.5,13829.5,13829.5,0.0,13900.5,13900.5,13900.5,0.0,13716.0,13716.0,13716.0,0.0,13767.75,13767.75,13767.75,0.0,604660.0
2021-02-17,clean,True,True,True,True,False,False,0.0,13758.25,13758.25,13758.25,0.0,13785.0,13785.0,13785.0,0.0,13543.0,13543.0,13543.0,0.0,13699.75,13699.75,13699.75,0.0,583570.0
2021-02-18,clean,True,True,True,True,False,False,0.0,13699.5,13699.5,13699.5,0.0,13723.25,13723.25,13723.25,0.0,13468.0,13468.0,13468.0,0.0,13633.0,13633.0,13633.0,0.0,574580.0
2021-02-19,clean,True,True,True,True,False,False,0.0,13638.25,13638.25,13638.25,0.0,13729.0,13729.0,13729.0,0.0,13534.75,13534.75,13534.75,0.0,13576.0,13576.0,13576.0,0.0,535190.0
2021-02-22,clean,True,True,True,True,False,False,0.0,13585.0,13585.0,13585.0,0.0,13629.0,13629.0,13629.0,0.0,13215.0,13215.0,13215.0,0.0,13224.25,13224.25,13224.25,0.0,648530.0
2021-02-23,clean,True,True,True,True,False,False,0.0,13227.0,13227.0,13227.0,0.0,13335.75,13335.75,13335.75,0.0,12757.25,12757.25,12757.25,0.0,13192.0,13192.0,13192.0,0.0,873270.0
2021-02-24,clean,True,True,True,True,False,False,0.0,13170.75,13170.75,13170.75,0.0,13334.0,13334.0,13334.0,0.0,12958.0,12958.0,12958.0,0.0,13302.0,13302.0,13302.0,0.0,673350.0
2021-02-25,clean,True,True,True,True,False,False,0.0,13304.75,13304.75,13304.75,0.0,13353.75,13353.75,13353.75,0.0,12764.0,12764.0,12764.0,0.0,12831.75,12831.75,12831.75,0.0,894520.0
2021-02-26,clean,True,True,True,True,False,False,0.0,12802.5,12802.5,12802.5,0.0,13089.5,13089.5,13089.5,0.0,12662.25,12662.25,12662.25,0.0,12911.0,12911.0,12911.0,0.0,841910.0
2021-03-01,clean,True,True,True,True,False,False,0.0,12957.5,12957.5,12957.5,0.0,13318.0,13318.0,13318.0,0.0,12946.25,12946.25,12946.25,0.0,13279.75,13279.75,13279.75,0.0,513850.0
2021-03-02,clean,True,True,True,True,False,False,0.0,13312.25,13312.25,13312.25,0.0,13328.25,13328.25,13328.25,0.0,13048.25,13048.25,13048.25,0.0,13055.25,13055.25,13055.25,0.0,563140.0
2021-03-03,clean,True,True,True,True,False,False,0.0,13061.25,13061.25,13061.25,0.0,13192.0,13192.0,13192.0,0.0,12663.25,12663.25,12663.25,0.0,12681.75,12681.75,12681.75,0.0,756450.0
2021-03-04,clean,True,True,True,True,False,False,0.0,12682.0,12682.0,12682.0,0.0,12797.0,12797.0,12797.0,0.0,12306.5,12306.5,12306.5,0.0,12455.0,12455.0,12455.0,0.0,1050000.0
2021-03-05,clean,True,True,True,True,False,False,0.0,12435.0,12435.0,12435.0,0.0,12697.75,12697.75,12697.75,0.0,12207.25,12207.25,12207.25,0.0,12663.75,12663.75,12663.75,0.0,1020000.0
2021-03-08,clean,True,True,True,True,False,False,0.0,12715.0,12715.0,12715.0,0.0,12761.25,12761.25,12761.25,0.0,12281.75,12281.75,12281.75,0.0,12297.25,12297.25,12297.25,0.0,749030.0
2021-03-09,clean,True,True,True,True,False,False,0.0,12345.75,12345.75,12345.75,0.0,12867.5,12867.5,12867.5,0.0,12326.0,12326.0,12326.0,0.0,12788.75,12788.75,12788.75,0.0,644020.0
2021-03-10,clean,True,True,True,True,False,False,0.0,12812.0,12812.0,12812.0,0.0,12993.25,12993.25,12993.25,0.0,12703.0,12703.0,12703.0,0.0,12749.25,12749.25,12749.25,0.0,715960.0
2021-03-11,clean,True,True,True,True,False,False,0.0,12795.25,12795.25,12795.25,0.0,13119.25,13119.25,13119.25,0.0,12724.25,12724.25,12724.25,0.0,13048.25,13048.25,13048.25,0.0,526140.0
2021-03-12,clean,True,True,True,True,False,False,0.0,13055.0,13055.0,13055.0,0.0,13095.0,13095.0,13095.0,0.0,12768.25,12768.25,12768.25,0.0,12933.5,12933.5,12933.5,0.0,476350.0
2021-03-15,clean,True,True,True,True,False,False,0.0,12950.0,12950.0,12950.0,0.0,13099.0,13099.0,13099.0,0.0,12872.0,12872.0,12872.0,0.0,13078.5,13078.5,13078.5,0.0,297630.0
2021-03-16,clean,True,True,True,True,False,False,0.0,13084.75,13084.75,13084.75,0.0,13298.0,13298.0,13298.0,0.0,13056.5,13056.5,13056.5,0.0,13151.5,13151.5,13151.5,0.0,240940.0
2021-03-17,clean,True,True,True,True,False,False,0.0,13174.75,13174.75,13174.75,0.0,13283.25,13283.25,13283.25,0.0,12946.5,12946.5,12946.5,0.0,13201.5,13201.5,13201.5,0.0,202700.0
2021-03-18,clean,True,True,True,True,False,False,0.0,13200.5,13200.5,13200.5,0.0,13279.0,13279.0,13279.0,0.0,12777.5,12777.5,12777.5,0.0,12795.5,12795.5,12795.5,0.0,121110.0
2021-03-19,clean,True,True,True,True,True,True,0.009765625,12818.25,12818.25,12818.25,0.0,12919.0,12919.0,12919.0,0.0,12732.75,12732.75,12732.75,0.0,12808.76,12808.75,12808.759765625,0.009765625,9020.0
2021-03-22,clean,True,True,True,True,False,False,0.0,12807.0,12807.0,12807.0,0.0,13157.0,13157.0,13157.0,0.0,12788.5,12788.5,12788.5,0.0,13071.75,13071.75,13071.75,0.0,478670.0
2021-03-23,clean,True,True,True,True,False,False,0.0,13069.0,13069.0,13069.0,0.0,13172.0,13172.0,13172.0,0.0,12979.0,12979.0,12979.0,0.0,13006.25,13006.25,13006.25,0.0,604250.0
2021-03-24,clean,True,True,True,True,False,False,0.0,13050.25,13050.25,13050.25,0.0,13145.25,13145.25,13145.25,0.0,12784.0,12784.0,12784.0,0.0,12794.0,12794.0,12794.0,0.0,626540.0
2021-03-25,clean,True,True,True,True,False,False,0.0,12803.0,12803.0,12803.0,0.0,12859.5,12859.5,12859.5,0.0,12609.75,12609.75,12609.75,0.0,12770.5,12770.5,12770.5,0.0,745800.0
2021-03-26,clean,True,True,True,True,False,False,0.0,12799.75,12799.75,12799.75,0.0,12988.5,12988.5,12988.5,0.0,12676.25,12676.25,12676.25,0.0,12966.75,12966.75,12966.75,0.0,622210.0
2021-03-29,clean,True,True,True,True,False,False,0.0,12975.75,12975.75,12975.75,0.0,13003.0,13003.0,13003.0,0.0,12807.5,12807.5,12807.5,0.0,12944.5,12944.5,12944.5,0.0,574190.0
2021-03-30,clean,True,True,True,True,False,False,0.0,12975.0,12975.0,12975.0,0.0,12984.0,12984.0,12984.0,0.0,12776.5,12776.5,12776.5,0.0,12878.25,12878.25,12878.25,0.0,516409.99999999994
2021-03-31,clean,True,True,True,True,False,False,0.0,12894.75,12894.75,12894.75,0.0,13158.0,13158.0,13158.0,0.0,12858.25,12858.25,12858.25,0.0,13089.75,13089.75,13089.75,0.0,478400.0
2021-04-01,clean,True,True,True,True,False,False,0.0,13094.5,13094.5,13094.5,0.0,13332.5,13332.5,13332.5,0.0,13090.25,13090.25,13090.25,0.0,13316.0,13316.0,13316.0,0.0,436490.0
2021-04-02,source_ohlc_invalid,False,False,False,False,False,False,,13330.5,13330.5,,,13393.0,13393.0,,,13325.5,13325.5,,,13316.0,13316.0,,,41620.0
2021-04-05,clean,True,True,True,True,False,False,0.0,13339.0,13339.0,13339.0,0.0,13615.0,13615.0,13615.0,0.0,13304.25,13304.25,13304.25,0.0,13585.5,13585.5,13585.5,0.0,356730.0
2021-04-06,clean,True,True,True,True,False,False,0.0,13603.75,13603.75,13603.75,0.0,13655.0,13655.0,13655.0,0.0,13524.25,13524.25,13524.25,0.0,13570.0,13570.0,13570.0,0.0,457220.0
2021-04-07,clean,True,True,True,True,False,False,0.0,13580.5,13580.5,13580.5,0.0,13641.0,13641.0,13641.0,0.0,13512.5,13512.5,13512.5,0.0,13604.75,13604.75,13604.75,0.0,434830.0
2021-04-08,clean,True,True,True,True,False,False,0.0,13620.75,13620.75,13620.75,0.0,13789.75,13789.75,13789.75,0.0,13615.5,13615.5,13615.5,0.0,13747.75,13747.75,13747.75,0.0,435060.0
2021-04-09,clean,True,True,True,True,False,False,0.0,13786.5,13786.5,13786.5,0.0,13841.75,13841.75,13841.75,0.0,13648.25,13648.25,13648.25,0.0,13829.5,13829.5,13829.5,0.0,494770.0
2021-04-12,clean,True,True,True,True,False,False,0.0,13817.75,13817.75,13817.75,0.0,13832.25,13832.25,13832.25,0.0,13732.0,13732.0,13732.0,0.0,13808.75,13808.75,13808.75,0.0,453970.0
2021-04-13,clean,True,True,True,True,False,False,0.0,13825.0,13825.0,13825.0,0.0,13994.0,13994.0,13994.0,0.0,13772.75,13772.75,13772.75,0.0,13975.75,13975.75,13975.75,0.0,485940.0
2021-04-14,clean,True,True,True,True,False,False,0.0,13977.75,13977.75,13977.75,0.0,14029.0,14029.0,14029.0,0.0,13772.75,13772.75,13772.75,0.0,13798.75,13798.75,13798.75,0.0,662200.0
2021-04-15,clean,True,True,True,True,False,False,0.0,13827.0,13827.0,13827.0,0.0,14034.25,14034.25,14034.25,0.0,13789.25,13789.25,13789.25,0.0,14014.0,14014.0,14014.0,0.0,524810.0
2021-04-16,clean,True,True,True,True,False,False,0.0,14002.0,14002.0,14002.0,0.0,14059.5,14059.5,14059.5,0.0,13952.75,13952.75,13952.75,0.0,14029.5,14029.5,14029.5,0.0,500610.0
2021-04-19,clean,True,True,True,True,False,False,0.0,13989.0,13989.0,13989.0,0.0,14052.25,14052.25,14052.25,0.0,13821.0,13821.0,13821.0,0.0,13897.25,13897.25,13897.25,0.0,613720.0
2021-04-20,clean,True,True,True,True,False,False,0.0,13900.0,13900.0,13900.0,0.0,13933.75,13933.75,13933.75,0.0,13719.25,13719.25,13719.25,0.0,13794.25,13794.25,13794.25,0.0,606020.0
2021-04-21,clean,True,True,True,True,False,False,0.0,13740.0,13740.0,13740.0,0.0,13926.5,13926.5,13926.5,0.0,13700.5,13700.5,13700.5,0.0,13919.25,13919.25,13919.25,0.0,510090.0
2021-04-22,clean,True,True,True,True,False,False,0.0,13896.5,13896.5,13896.5,0.0,13944.75,13944.75,13944.75,0.0,13701.75,13701.75,13701.75,0.0,13750.25,13750.25,13750.25,0.0,623940.0
2021-04-23,clean,True,True,True,True,False,False,0.0,13757.0,13757.0,13757.0,0.0,13981.0,13981.0,13981.0,0.0,13737.0,13737.0,13737.0,0.0,13927.0,13927.0,13927.0,0.0,450890.0
2021-04-26,clean,True,True,True,True,False,False,0.0,13919.75,13919.75,13919.75,0.0,14039.25,14039.25,14039.25,0.0,13865.5,13865.5,13865.5,0.0,14011.5,14011.5,14011.5,0.0,403660.0
2021-04-27,clean,True,True,True,True,False,False,0.0,14024.75,14024.75,14024.75,0.0,14050.0,14050.0,14050.0,0.0,13912.5,13912.5,13912.5,0.0,13953.0,13953.0,13953.0,0.0,412800.0
2021-04-28,clean,True,True,True,True,False,False,0.0,13955.5,13955.5,13955.5,0.0,13993.5,13993.5,13993.5,0.0,13878.0,13878.0,13878.0,0.0,13892.25,13892.25,13892.25,0.0,501600.0
2021-04-29,clean,True,True,True,True,False,False,0.0,13973.5,13973.5,13973.5,0.0,14064.0,14064.0,14064.0,0.0,13818.5,13818.5,13818.5,0.0,13953.5,13953.5,13953.5,0.0,595560.0
2021-04-30,clean,True,True,True,True,False,False,0.0,13948.25,13948.25,13948.25,0.0,13956.75,13956.75,13956.75,0.0,13819.75,13819.75,13819.75,0.0,13850.0,13850.0,13850.0,0.0,555240.0
2021-05-03,clean,True,True,True,True,False,False,0.0,13880.25,13880.25,13880.25,0.0,13947.5,13947.5,13947.5,0.0,13772.0,13772.0,13772.0,0.0,13790.0,13790.0,13790.0,0.0,473910.0
2021-05-04,clean,True,True,True,True,False,False,0.0,13785.0,13785.0,13785.0,0.0,13792.5,13792.5,13792.5,0.0,13380.75,13380.75,13380.75,0.0,13536.0,13536.0,13536.0,0.0,667320.0
2021-05-05,clean,True,True,True,True,False,False,0.0,13525.75,13525.75,13525.75,0.0,13665.5,13665.5,13665.5,0.0,13462.75,13462.75,13462.75,0.0,13491.0,13491.0,13491.0,0.0,520690.00000000006
2021-05-06,clean,True,True,True,True,False,False,0.0,13484.0,13484.0,13484.0,0.0,13611.5,13611.5,13611.5,0.0,13388.75,13388.75,13388.75,0.0,13597.75,13597.75,13597.75,0.0,567450.0
2021-05-07,clean,True,True,True,True,False,False,0.0,13614.5,13614.5,13614.5,0.0,13818.0,13818.0,13818.0,0.0,13588.25,13588.25,13588.25,0.0,13709.75,13709.75,13709.75,0.0,550630.0
2021-05-10,clean,True,True,True,True,False,False,0.0,13718.0,13718.0,13718.0,0.0,13752.0,13752.0,13752.0,0.0,13305.5,13305.5,13305.5,0.0,13356.75,13356.75,13356.75,0.0,603730.0
2021-05-11,clean,True,True,True,True,False,False,0.0,13316.5,13316.5,13316.5,0.0,13375.75,13375.75,13375.75,0.0,13065.25,13065.25,13065.25,0.0,13346.0,13346.0,13346.0,0.0,787640.0
2021-05-12,clean,True,True,True,True,False,False,0.0,13321.25,13321.25,13321.25,0.0,13351.75,13351.75,13351.75,0.0,12959.75,12959.75,12959.75,0.0,12998.5,12998.5,12998.5,0.0,760920.0
2021-05-13,clean,True,True,True,True,False,False,0.0,12968.75,12968.75,12968.75,0.0,13223.75,13223.75,13223.75,0.0,12915.0,12915.0,12915.0,0.0,13100.25,13100.25,13100.25,0.0,727350.0
2021-05-14,clean,True,True,True,True,False,False,0.0,13095.0,13095.0,13095.0,0.0,13426.25,13426.25,13426.25,0.0,13071.0,13071.0,13071.0,0.0,13387.0,13387.0,13387.0,0.0,468760.0
2021-05-17,clean,True,True,True,True,False,False,0.0,13380.25,13380.25,13380.25,0.0,13448.5,13448.5,13448.5,0.0,13182.75,13182.75,13182.75,0.0,13303.5,13303.5,13303.5,0.0,488300.0
2021-05-18,clean,True,True,True,True,False,False,0.0,13308.5,13308.5,13308.5,0.0,13432.25,13432.25,13432.25,0.0,13178.5,13178.5,13178.5,0.0,13212.0,13212.0,13212.0,0.0,442090.0
2021-05-19,clean,True,True,True,True,False,False,0.0,13182.0,13182.0,13182.0,0.0,13243.0,13243.0,13243.0,0.0,12954.25,12954.25,12954.25,0.0,13233.5,13233.5,13233.5,0.0,669350.0
2021-05-20,clean,True,True,True,True,False,False,0.0,13220.5,13220.5,13220.5,0.0,13522.75,13522.75,13522.75,0.0,13150.75,13150.75,13150.75,0.0,13486.5,13486.5,13486.5,0.0,465780.0
2021-05-21,clean,True,True,True,True,False,False,0.0,13492.5,13492.5,13492.5,0.0,13570.0,13570.0,13570.0,0.0,13395.75,13395.75,13395.75,0.0,13405.0,13405.0,13405.0,0.0,457740.0
2021-05-24,clean,True,True,True,True,False,False,0.0,13383.25,13383.25,13383.25,0.0,13686.0,13686.0,13686.0,0.0,13356.5,13356.5,13356.5,0.0,13635.25,13635.25,13635.25,0.0,368610.0
2021-05-25,clean,True,True,True,True,False,False,0.0,13656.5,13656.5,13656.5,0.0,13738.75,13738.75,13738.75,0.0,13606.75,13606.75,13606.75,0.0,13656.25,13656.25,13656.25,0.0,436160.0
2021-05-26,clean,True,True,True,True,False,False,0.0,13670.25,13670.25,13670.25,0.0,13728.5,13728.5,13728.5,0.0,13656.0,13656.0,13656.0,0.0,13700.25,13700.25,13700.25,0.0,343070.0
2021-05-27,clean,True,True,True,True,False,False,0.0,13702.5,13702.5,13702.5,0.0,13720.75,13720.75,13720.75,0.0,13620.25,13620.25,13620.25,0.0,13665.5,13665.5,13665.5,0.0,388600.0
2021-05-28,clean,True,True,True,True,False,False,0.0,13694.75,13694.75,13694.75,0.0,13763.5,13763.5,13763.5,0.0,13662.75,13662.75,13662.75,0.0,13686.5,13686.5,13686.5,0.0,366220.0
2021-05-30,no_reference,False,False,False,True,True,True,,13690.0,13690.0,,,13719.38,13719.5,,,13690.0,13690.0,,,13712.88,13713.0,,,0.0
2021-05-31,no_reference,False,False,False,True,True,True,,13711.25,13711.25,,,13717.88,13718.0,,,13652.75,13652.75,,,13686.25,13686.25,,,0.0
2021-06-01,clean,True,True,True,True,False,False,0.0,13699.0,13699.0,13699.0,0.0,13773.0,13773.0,13773.0,0.0,13592.25,13592.25,13592.25,0.0,13648.75,13648.75,13648.75,0.0,448000.0
2021-06-02,clean,True,True,True,True,False,False,0.0,13653.25,13653.25,13653.25,0.0,13712.75,13712.75,13712.75,0.0,13603.25,13603.25,13603.25,0.0,13673.75,13673.75,13673.75,0.0,371450.0
2021-06-03,clean,True,True,True,True,False,False,0.0,13679.5,13679.5,13679.5,0.0,13707.75,13707.75,13707.75,0.0,13462.25,13462.25,13462.25,0.0,13529.25,13529.25,13529.25,0.0,552990.0
2021-06-04,clean,True,True,True,True,False,False,0.0,13531.75,13531.75,13531.75,0.0,13783.75,13783.75,13783.75,0.0,13467.75,13467.75,13467.75,0.0,13766.75,13766.75,13766.75,0.0,446990.0
2021-06-07,clean,True,True,True,True,False,False,0.0,13773.25,13773.25,13773.25,0.0,13824.0,13824.0,13824.0,0.0,13691.5,13691.5,13691.5,0.0,13804.25,13804.25,13804.25,0.0,397550.0
2021-06-08,clean,True,True,True,True,False,False,0.0,13823.0,13823.0,13823.0,0.0,13917.25,13917.25,13917.25,0.0,13741.75,13741.75,13741.75,0.0,13811.5,13811.5,13811.5,0.0,482550.0
2021-06-09,clean,True,True,True,True,False,False,0.0,13813.0,13813.0,13813.0,0.0,13904.25,13904.25,13904.25,0.0,13803.5,13803.5,13803.5,0.0,13814.25,13814.25,13814.25,0.0,376890.0
2021-06-10,clean,True,True,True,True,False,False,0.0,13817.0,13817.0,13817.0,0.0,13976.5,13976.5,13976.5,0.0,13726.0,13726.0,13726.0,0.0,13959.75,13959.75,13959.75,0.0,492340.0
2021-06-11,clean,True,True,True,True,False,False,0.0,13975.5,13975.5,13975.5,0.0,13997.75,13997.75,13997.75,0.0,13932.25,13932.25,13932.25,0.0,13994.25,13994.25,13994.25,0.0,257730.00000000003
2021-06-14,clean,True,True,True,True,False,False,0.0,13999.0,13999.0,13999.0,0.0,14133.5,14133.5,14133.5,0.0,13965.25,13965.25,13965.25,0.0,14124.75,14124.75,14124.75,0.0,229730.0
