symbol,total_weighted,count,norm_score,last_date
COMP,-1.0,1,-1.0,2026-06-03T00:00:00
NQ,0.9672161004820059,1,0.9672161004820059,2026-06-02T00:00:00
US,0.9672161004820059,1,0.9672161004820059,2026-06-02T00:00:00
CPI,0.9672161004820059,1,0.9672161004820059,2026-06-02T00:00:00
AAPL,0.9355069850316178,1,0.9355069850316178,2026-06-01T00:00:00
MARKET,0.0,1,0.0,2026-05-28T00:00:00
