date,open,high,low,close,adj_close,volume
2020-07-23,10850.0,10938.5,10514.5,10548.25,10548.25,644190.0
2020-07-24,10565.5,10597.0,10301.0,10459.0,10459.0,652480.0
2020-07-27,10490.0,10684.0,10401.0,10675.25,10675.25,444800.0
2020-07-28,10682.5,10758.5,10514.0,10540.0,10540.0,445250.0
2020-07-29,10558.0,10699.75,10512.25,10674.25,10674.25,368010.0
2020-07-30,10700.0,10897.25,10502.75,10794.0,10794.0,521159.99999999994
2020-07-31,10906.5,10939.0,10691.0,10890.5,10890.5,631550.0
2020-08-03,10933.25,11073.0,10876.25,11044.25,11044.25,389620.0
2020-08-04,11054.0,11094.75,10983.0,11086.0,11086.0,395700.0
2020-08-05,11080.5,11144.0,11055.75,11091.75,11091.75,348820.0
2020-08-06,11094.0,11271.75,11051.25,11261.25,11261.25,420440.0
2020-08-07,11260.5,11283.25,11035.25,11122.75,11122.75,532550.0
2020-08-10,11140.25,11156.5,10928.25,11072.0,11072.0,485730.0
2020-08-11,11072.25,11157.75,10845.5,10878.5,10878.5,561750.0
2020-08-12,10928.5,11185.75,10878.5,11126.0,11126.0,434240.0
2020-08-13,11115.5,11266.0,11094.25,11175.25,11175.25,413660.0
2020-08-14,11180.5,11237.75,11096.0,11133.75,11133.75,398620.0
2020-08-17,11145.0,11300.5,11142.25,11286.75,11286.75,246400.0
2020-08-18,11285.5,11415.25,11268.0,11409.25,11409.25,326820.0
2020-08-19,11414.25,11438.0,11299.0,11332.0,11332.0,410890.0
2020-08-20,11327.0,11496.5,11221.5,11477.25,11477.25,401140.0
2020-08-21,11480.0,11573.5,11407.0,11562.0,11562.0,414230.0
2020-08-24,11581.0,11722.5,11528.25,11636.25,11636.25,617000.0
2020-08-25,11636.0,11742.25,11574.75,11726.25,11726.25,495890.0
2020-08-26,11739.5,12001.5,11726.75,11991.25,11991.25,578800.0
2020-08-27,11984.5,12046.0,11834.75,11952.75,11952.75,709350.0
2020-08-28,11953.25,12018.25,11920.5,11991.75,11991.75,489070.0
2020-08-31,12002.75,12165.0,11988.25,12114.0,12114.0,480980.0
2020-09-01,12109.75,12328.75,12093.0,12312.5,12312.5,519000.0
2020-09-02,12325.5,12465.25,12172.25,12411.5,12411.5,725400.0
2020-09-03,12408.5,12438.75,11658.5,11800.5,11800.5,931580.0
2020-09-04,11745.0,11843.0,11142.0,11548.75,11548.75,1200000.0
2020-09-08,11531.0,11585.0,11040.5,11060.5,11060.5,1010000.0
2020-09-09,11006.0,11478.75,10935.25,11392.75,11392.75,720950.0
2020-09-10,11377.75,11566.75,11088.0,11178.25,11178.25,885270.0
2020-09-11,11187.0,11356.25,10937.5,11061.5,11061.5,495800.0
2020-09-14,11104.0,11362.75,11104.0,11280.5,11280.5,322360.0
2020-09-15,11278.5,11495.5,11247.75,11464.25,11464.25,224400.0
2020-09-16,11467.5,11550.0,11237.5,11268.75,11268.75,167830.0
2020-09-17,11269.5,11302.5,10918.75,11090.0,11090.0,157390.0
2020-09-18,11082.0,11179.25,11037.25,11144.75,11144.75,0.0
2020-09-21,10920.0,11009.75,10656.5,10989.0,10989.0,727980.0
2020-09-22,10966.25,11191.0,10897.5,11149.5,11149.5,573570.0
2020-09-23,11160.5,11222.0,10786.0,10829.0,10829.0,656110.0
2020-09-24,10803.5,11011.75,10660.25,10891.75,10891.75,791930.0
2020-09-25,10914.25,11166.25,10813.75,11136.5,11136.5,600730.0
2020-09-28,11145.0,11404.0,11140.25,11394.75,11394.75,568220.0
2020-09-29,11388.0,11448.75,11289.5,11337.75,11337.75,444170.0
2020-09-30,11321.0,11526.0,11167.0,11407.25,11407.25,647970.0
2020-10-01,11375.0,11599.25,11375.0,11574.75,11574.75,580590.0
2020-10-02,11566.75,11604.75,11204.5,11233.25,11233.25,806630.0
2020-10-05,11308.5,11497.5,11267.5,11469.25,11469.25,398440.0
2020-10-06,11473.0,11524.5,11197.5,11273.75,11273.75,612280.0
2020-10-07,11220.5,11506.5,11208.0,11470.0,11470.0,443050.0
2020-10-08,11473.25,11578.75,11469.75,11539.0,11539.0,403380.0
2020-10-09,11562.0,11739.0,11552.5,11724.75,11724.75,408450.0
2020-10-12,11722.75,12197.0,11687.75,12098.25,12098.25,756440.0
2020-10-13,12100.0,12249.0,12019.0,12094.0,12094.0,754740.0
2020-10-14,12079.75,12178.0,11901.75,11974.25,11974.25,597200.0
2020-10-15,11950.0,11983.25,11736.5,11874.0,11874.0,595930.0
2020-10-16,11891.0,12022.0,11792.0,11798.0,11798.0,527030.0
2020-10-19,11816.75,11950.5,11591.25,11650.25,11650.25,623200.0
2020-10-20,11697.5,11792.0,11598.5,11660.75,11660.75,622700.0
2020-10-21,11675.25,11779.25,11585.0,11691.25,11691.25,599850.0
2020-10-22,11683.5,11724.0,11511.0,11649.75,11649.75,583670.0
2020-10-23,11669.25,11691.75,11551.0,11663.5,11663.5,501240.0
2020-10-26,11634.0,11695.5,11343.25,11492.25,11492.25,674140.0
2020-10-27,11499.5,11623.0,11478.25,11588.0,11588.0,551640.0
2020-10-28,11558.5,11566.75,11123.75,11132.75,11132.75,749420.0
2020-10-29,11180.5,11457.75,11145.0,11342.75,11342.75,606330.0
2020-10-30,11213.25,11281.25,10944.5,11046.25,11046.25,801980.0
2020-11-02,11034.5,11212.0,10942.25,11063.25,11063.25,602650.0
2020-11-03,11074.75,11347.0,11064.5,11265.75,11265.75,509500.0
2020-11-04,11264.0,11843.75,11230.25,11763.0,11763.0,842620.0
2020-11-05,11830.0,12119.5,11771.25,12076.5,12076.5,578440.0
2020-11-06,12088.5,12109.0,11868.25,12075.0,12075.0,552480.0
2020-11-09,12139.25,12408.75,11812.25,11820.5,11820.5,731880.0
2020-11-10,11863.5,11901.5,11503.25,11618.25,11618.25,834530.0
2020-11-11,11632.25,11917.75,11575.25,11886.0,11886.0,546220.0
2020-11-12,11898.5,11975.75,11775.75,11820.0,11820.0,554930.0
2020-11-13,11857.0,11952.75,11801.75,11933.5,11933.5,445510.0
2020-11-16,11957.25,12065.0,11851.75,12005.0,12005.0,471100.0
2020-11-17,12061.25,12096.25,11953.75,11975.0,11975.0,401510.0
2020-11-18,11972.0,12027.5,11861.5,11897.0,11897.0,475830.0
2020-11-19,11876.0,12000.0,11804.5,11987.25,11987.25,421690.0
2020-11-20,11960.0,12021.0,11873.5,11905.75,11905.75,358180.0
2020-11-23,11894.0,12001.75,11808.25,11905.25,11905.25,425780.0
2020-11-24,11909.75,12104.5,11872.75,12076.0,12076.0,401640.0
2020-11-25,12098.5,12177.75,12077.5,12152.25,12152.25,386230.0
2020-11-27,12168.25,12307.5,12127.0,12257.5,12257.5,296830.0
2020-11-30,12286.5,12337.25,12086.0,12277.0,12277.0,493060.0
2020-12-01,12336.0,12512.25,12312.0,12452.25,12452.25,464020.0
2020-12-02,12456.25,12473.5,12312.5,12454.25,12454.25,400410.0
2020-12-03,12472.0,12540.25,12444.0,12462.25,12462.25,376880.0
2020-12-04,12487.0,12535.75,12448.5,12526.0,12526.0,321800.0
2020-12-07,12525.0,12612.25,12474.75,12596.0,12596.0,323770.0
2020-12-08,12574.0,12652.5,12502.0,12637.5,12637.5,365420.0
2020-12-09,12657.25,12675.0,12306.75,12367.0,12367.0,635770.0
2020-12-10,12342.75,12449.0,12218.25,12402.0,12402.0,529840.0
2020-12-11,12391.0,12414.25,12234.25,12368.0,12368.0,361860.0
2020-12-14,12405.5,12545.0,12386.5,12456.5,12456.5,296140.0
2020-12-15,12460.5,12604.75,12417.0,12591.75,12591.75,223260.0
2020-12-16,12599.5,12699.75,12567.75,12665.25,12665.25,153920.0
2020-12-17,12677.0,12766.25,12667.5,12751.0,12751.0,84470.0
2020-12-18,12744.25,12823.0,12708.0,12800.0,12800.0,5940.0
2020-12-21,12760.0,12782.5,12461.0,12683.5,12683.5,606580.0
2020-12-22,12698.25,12760.0,12593.5,12710.0,12710.0,457270.0
2020-12-23,12704.75,12738.75,12623.5,12651.25,12651.25,358010.0
2020-12-24,12660.75,12724.0,12631.5,12704.5,12704.5,173460.0
2020-12-28,12676.25,12855.5,12655.25,12832.75,12832.75,346690.0
2020-12-29,12845.25,12918.25,12808.25,12841.0,12841.0,394000.0
2020-12-30,12860.75,12909.75,12820.5,12841.5,12841.5,334300.0
2020-12-31,12840.0,12896.0,12796.5,12885.5,12885.5,280570.0
2021-01-04,12889.0,12959.75,12522.5,12685.5,12685.5,650470.0
2021-01-05,12682.75,12809.0,12612.0,12793.5,12793.5,483170.0
2021-01-06,12800.25,12844.25,12491.25,12616.75,12616.75,755620.0
2021-01-07,12658.5,12959.0,12646.5,12928.0,12928.0,435940.0
2021-01-08,12927.0,13125.0,12919.0,13097.25,13097.25,508110.0
2021-01-11,13093.25,13105.25,12871.75,12897.0,12897.0,454750.0
2021-01-12,12910.75,12959.0,12767.25,12890.25,12890.25,461730.0
2021-01-13,12882.5,13003.0,12820.75,12972.25,12972.25,416300.0
2021-01-14,12975.5,13028.75,12881.0,12901.0,12901.0,417580.0
2021-01-15,12909.0,12931.25,12743.5,12802.25,12802.25,539770.0
2021-01-19,12774.25,13032.75,12727.0,12985.5,12985.5,481600.0
2021-01-20,13030.0,13327.0,13017.0,13294.25,13294.25,438770.0
2021-01-21,13288.5,13423.5,13283.25,13395.5,13395.5,421920.0
2021-01-22,13394.0,13402.25,13300.25,13361.5,13361.5,407710.0
2021-01-25,13370.0,13554.5,13189.0,13475.5,13475.5,663840.0
2021-01-26,13459.75,13599.75,13380.25,13485.5,13485.5,502390.0
2021-01-27,13551.0,13586.5,12884.75,13105.5,13105.5,786470.0
2021-01-28,13052.5,13394.0,12906.25,13186.0,13186.0,623570.0
2021-01-29,13156.0,13188.0,12829.0,12911.25,12911.25,738850.0
2021-02-01,12849.0,13271.5,12727.25,13236.5,13236.5,549550.0
2021-02-02,13232.5,13509.75,13230.5,13449.0,13449.0,491670.0
2021-02-03,13506.0,13584.5,13386.75,13394.25,13394.25,499100.0
2021-02-04,13429.5,13568.75,13345.25,13547.5,13547.5,408020.0
2021-02-05,13560.0,13638.5,13519.5,13598.0,13598.0,431940.0
2021-02-08,13623.75,13693.0,13596.0,13683.0,13683.0,393930.0
2021-02-09,13683.5,13735.25,13634.0,13680.25,13680.25,367120.0
2021-02-10,13698.0,13769.25,13516.75,13643.5,13643.5,552640.0
2021-02-11,13662.0,13743.75,13612.5,13729.0,13729.0,495130.0
2021-02-12,13711.25,13820.75,13646.0,13804.75,13804.75,392930.0
2021-02-16,13829.5,13900.5,13716.0,13767.75,13767.75,604660.0
2021-02-17,13758.25,13785.0,13543.0,13699.75,13699.75,583570.0
2021-02-18,13699.5,13723.25,13468.0,13633.0,13633.0,574580.0
2021-02-19,13638.25,13729.0,13534.75,13576.0,13576.0,535190.0
2021-02-22,13585.0,13629.0,13215.0,13224.25,13224.25,648530.0
2021-02-23,13227.0,13335.75,12757.25,13192.0,13192.0,873270.0
2021-02-24,13170.75,13334.0,12958.0,13302.0,13302.0,673350.0
2021-02-25,13304.75,13353.75,12764.0,12831.75,12831.75,894520.0
2021-02-26,12802.5,13089.5,12662.25,12911.0,12911.0,841910.0
2021-03-01,12957.5,13318.0,12946.25,13279.75,13279.75,513850.0
2021-03-02,13312.25,13328.25,13048.25,13055.25,13055.25,563140.0
2021-03-03,13061.25,13192.0,12663.25,12681.75,12681.75,756450.0
2021-03-04,12682.0,12797.0,12306.5,12455.0,12455.0,1050000.0
2021-03-05,12435.0,12697.75,12207.25,12663.75,12663.75,1020000.0
2021-03-08,12715.0,12761.25,12281.75,12297.25,12297.25,749030.0
2021-03-09,12345.75,12867.5,12326.0,12788.75,12788.75,644020.0
2021-03-10,12812.0,12993.25,12703.0,12749.25,12749.25,715960.0
2021-03-11,12795.25,13119.25,12724.25,13048.25,13048.25,526140.0
2021-03-12,13055.0,13095.0,12768.25,12933.5,12933.5,476350.0
2021-03-15,12950.0,13099.0,12872.0,13078.5,13078.5,297630.0
2021-03-16,13084.75,13298.0,13056.5,13151.5,13151.5,240940.0
2021-03-17,13174.75,13283.25,12946.5,13201.5,13201.5,202700.0
2021-03-18,13200.5,13279.0,12777.5,12795.5,12795.5,121110.0
2021-03-19,12818.25,12919.0,12732.75,12808.75,12808.75,9020.0
2021-03-22,12807.0,13157.0,12788.5,13071.75,13071.75,478670.0
2021-03-23,13069.0,13172.0,12979.0,13006.25,13006.25,604250.0
2021-03-24,13050.25,13145.25,12784.0,12794.0,12794.0,626540.0
2021-03-25,12803.0,12859.5,12609.75,12770.5,12770.5,745800.0
2021-03-26,12799.75,12988.5,12676.25,12966.75,12966.75,622210.0
2021-03-29,12975.75,13003.0,12807.5,12944.5,12944.5,574190.0
2021-03-30,12975.0,12984.0,12776.5,12878.25,12878.25,516409.99999999994
2021-03-31,12894.75,13158.0,12858.25,13089.75,13089.75,478400.0
2021-04-01,13094.5,13332.5,13090.25,13316.0,13316.0,436490.0
2021-04-05,13339.0,13615.0,13304.25,13585.5,13585.5,356730.0
2021-04-06,13603.75,13655.0,13524.25,13570.0,13570.0,457220.0
2021-04-07,13580.5,13641.0,13512.5,13604.75,13604.75,434830.0
2021-04-08,13620.75,13789.75,13615.5,13747.75,13747.75,435060.0
2021-04-09,13786.5,13841.75,13648.25,13829.5,13829.5,494770.0
2021-04-12,13817.75,13832.25,13732.0,13808.75,13808.75,453970.0
2021-04-13,13825.0,13994.0,13772.75,13975.75,13975.75,485940.0
2021-04-14,13977.75,14029.0,13772.75,13798.75,13798.75,662200.0
2021-04-15,13827.0,14034.25,13789.25,14014.0,14014.0,524810.0
2021-04-16,14002.0,14059.5,13952.75,14029.5,14029.5,500610.0
2021-04-19,13989.0,14052.25,13821.0,13897.25,13897.25,613720.0
2021-04-20,13900.0,13933.75,13719.25,13794.25,13794.25,606020.0
2021-04-21,13740.0,13926.5,13700.5,13919.25,13919.25,510090.0
2021-04-22,13896.5,13944.75,13701.75,13750.25,13750.25,623940.0
2021-04-23,13757.0,13981.0,13737.0,13927.0,13927.0,450890.0
2021-04-26,13919.75,14039.25,13865.5,14011.5,14011.5,403660.0
2021-04-27,14024.75,14050.0,13912.5,13953.0,13953.0,412800.0
2021-04-28,13955.5,13993.5,13878.0,13892.25,13892.25,501600.0
2021-04-29,13973.5,14064.0,13818.5,13953.5,13953.5,595560.0
2021-04-30,13948.25,13956.75,13819.75,13850.0,13850.0,555240.0
2021-05-03,13880.25,13947.5,13772.0,13790.0,13790.0,473910.0
2021-05-04,13785.0,13792.5,13380.75,13536.0,13536.0,667320.0
2021-05-05,13525.75,13665.5,13462.75,13491.0,13491.0,520690.00000000006
2021-05-06,13484.0,13611.5,13388.75,13597.75,13597.75,567450.0
2021-05-07,13614.5,13818.0,13588.25,13709.75,13709.75,550630.0
2021-05-10,13718.0,13752.0,13305.5,13356.75,13356.75,603730.0
2021-05-11,13316.5,13375.75,13065.25,13346.0,13346.0,787640.0
2021-05-12,13321.25,13351.75,12959.75,12998.5,12998.5,760920.0
2021-05-13,12968.75,13223.75,12915.0,13100.25,13100.25,727350.0
2021-05-14,13095.0,13426.25,13071.0,13387.0,13387.0,468760.0
2021-05-17,13380.25,13448.5,13182.75,13303.5,13303.5,488300.0
2021-05-18,13308.5,13432.25,13178.5,13212.0,13212.0,442090.0
2021-05-19,13182.0,13243.0,12954.25,13233.5,13233.5,669350.0
2021-05-20,13220.5,13522.75,13150.75,13486.5,13486.5,465780.0
2021-05-21,13492.5,13570.0,13395.75,13405.0,13405.0,457740.0
2021-05-24,13383.25,13686.0,13356.5,13635.25,13635.25,368610.0
2021-05-25,13656.5,13738.75,13606.75,13656.25,13656.25,436160.0
2021-05-26,13670.25,13728.5,13656.0,13700.25,13700.25,343070.0
2021-05-27,13702.5,13720.75,13620.25,13665.5,13665.5,388600.0
2021-05-28,13694.75,13763.5,13662.75,13686.5,13686.5,366220.0
2021-06-01,13699.0,13773.0,13592.25,13648.75,13648.75,448000.0
2021-06-02,13653.25,13712.75,13603.25,13673.75,13673.75,371450.0
2021-06-03,13679.5,13707.75,13462.25,13529.25,13529.25,552990.0
2021-06-04,13531.75,13783.75,13467.75,13766.75,13766.75,446990.0
2021-06-07,13773.25,13824.0,13691.5,13804.25,13804.25,397550.0
2021-06-08,13823.0,13917.25,13741.75,13811.5,13811.5,482550.0
2021-06-09,13813.0,13904.25,13803.5,13814.25,13814.25,376890.0
2021-06-10,13817.0,13976.5,13726.0,13959.75,13959.75,492340.0
2021-06-11,13975.5,13997.75,13932.25,13994.25,13994.25,257730.00000000003
2021-06-14,13999.0,14133.5,13965.25,14124.75,14124.75,229730.0
2021-06-15,14119.5,14163.0,14009.25,14030.25,14030.25,178160.0
2021-06-16,14046.75,14103.75,13840.0,13981.25,13981.25,124320.0
2021-06-17,13948.5,14217.75,13850.25,14165.5,14165.5,113880.0
2021-06-18,14183.75,14214.25,14063.5,14107.5,14107.5,8580.0
2021-06-21,14022.75,14144.0,13958.5,14130.0,14130.0,503660.0
2021-06-22,14136.75,14279.25,14066.5,14258.25,14258.25,420970.0
2021-06-23,14274.0,14315.75,14231.75,14263.0,14263.0,366490.0
2021-06-24,14275.25,14422.0,14270.0,14354.25,14354.25,409860.0
2021-06-25,14365.75,14394.25,14313.25,14339.0,14339.0,379760.0
2021-06-28,14350.0,14519.75,14333.25,14512.5,14512.5,376860.0
2021-06-29,14504.5,14584.75,14468.75,14563.0,14563.0,360170.0
2021-06-30,14584.75,14598.5,14518.25,14549.0,14549.0,384460.0
