date,open,high,low,close,adj_close,volume
2026-03-27 15:15:00,23490.75,23568.0,23458.5,23556.25,23556.25,19762
2026-03-27 15:30:00,23557.25,23610.5,23518.75,23542.75,23542.75,19342
2026-03-27 15:45:00,23543.0,23577.5,23537.75,23549.5,23549.5,10674
2026-03-27 16:00:00,23550.5,23556.75,23491.5,23516.5,23516.5,10456
2026-03-27 16:15:00,23515.75,23518.25,23473.5,23482.0,23482.0,8591
2026-03-27 16:30:00,23481.75,23490.75,23444.25,23473.75,23473.75,10794
2026-03-27 16:45:00,23474.25,23515.0,23467.25,23473.5,23473.5,8618
2026-03-27 17:00:00,23473.5,23529.5,23445.5,23466.25,23466.25,13902
2026-03-27 17:15:00,23466.5,23468.25,23377.0,23380.5,23380.5,12234
2026-03-27 17:30:00,23379.0,23409.0,23361.75,23368.75,23368.75,10970
2026-03-27 17:45:00,23368.0,23382.0,23344.0,23360.25,23360.25,10002
2026-03-27 18:00:00,23359.75,23365.75,23328.0,23346.5,23346.5,9825
2026-03-27 18:15:00,23346.5,23376.75,23338.0,23362.0,23362.0,11367
2026-03-27 18:30:00,23362.25,23396.25,23347.75,23366.5,23366.5,10461
2026-03-27 18:45:00,23366.5,23369.0,23325.25,23340.0,23340.0,7442
2026-03-27 19:00:00,23339.25,23353.25,23309.25,23334.25,23334.25,11102
2026-03-27 19:15:00,23335.0,23360.5,23323.5,23331.25,23331.25,8929
2026-03-27 19:30:00,23331.25,23349.0,23302.0,23313.25,23313.25,10667
2026-03-27 19:45:00,23312.5,23351.5,23269.0,23309.0,23309.0,33012
2026-03-27 20:00:00,23309.0,23330.5,23275.0,23279.75,23279.75,12071
2026-03-27 20:15:00,23280.0,23285.25,23232.5,23257.25,23257.25,5751
2026-03-27 20:30:00,23257.25,23274.75,23243.0,23259.25,23259.25,4125
2026-03-27 20:45:00,23259.5,23278.25,23250.0,23254.25,23254.25,2481
2026-03-29 22:00:00,23164.25,23200.25,23154.25,23194.0,23194.0,813
2026-03-29 22:15:00,23195.0,23242.25,23184.0,23219.0,23219.0,3824
2026-03-29 22:30:00,23220.0,23238.75,23172.0,23172.75,23172.75,2797
2026-03-29 22:45:00,23173.5,23214.0,23154.75,23208.25,23208.25,2703
2026-03-29 23:00:00,23209.5,23224.0,23170.5,23179.5,23179.5,2521
2026-03-29 23:15:00,23179.25,23192.0,23156.75,23166.25,23166.25,1774
2026-03-29 23:30:00,23164.0,23169.25,23125.5,23153.0,23153.0,2438
