group_type,event_family,catalyst_category,surprise_side,market_bias_side,sample_size,raw_bullish_probability,bullish_probability,bearish_probability,raw_market_move_probability,market_move_probability,sample_confidence,confidence_label,avg_return_pts,median_return_pts,avg_return_pct,median_return_pct,avg_mfe_pts,avg_mae_pts,avg_abs_surprise,avg_market_bias_score,window_label
category_all,,labor,,,137,0.48905109489051096,0.48936170212765956,0.5106382978723405,0.35766423357664234,0.3546099290780142,1.0,high,-10.237226277372264,-2.5,-0.03942844129849707,-0.0129737023054269,44.167883211678834,-56.53832116788321,52902.25563909775,0.07084294882988698,60m
category_all,,growth,,,101,0.5346534653465347,0.5333333333333333,0.4666666666666667,0.504950495049505,0.49523809523809526,1.0,high,1.9925742574257426,13.0,-0.003938127686224071,0.05424384085843344,72.7549504950495,-67.62128712871286,17473.350549450563,0.006862745098039209,60m
category_all,,inflation,,,16,0.6875,0.65,0.35,0.4375,0.4,1.0,high,11.46875,17.0,0.04275775102428761,0.06719367033938978,58.921875,-50.65625,0.05625,0.0779255319148936,60m
category_all,,other,,,15,0.3333333333333333,0.3684210526315789,0.631578947368421,0.26666666666666666,0.2631578947368421,1.0,high,-21.983333333333334,-14.0,-0.08964061014389793,-0.06566630340626485,33.53333333333333,-51.266666666666666,48733.333333333336,0.0,60m
category_all,,central_bank,,,12,0.5,0.5,0.5,0.9166666666666666,0.75,1.0,high,-8.625,-12.5,-0.00757207918191842,-0.0686340723067553,87.77083333333333,-106.64583333333333,0.06818181818181818,0.16666666666666666,60m
category_market_bias,,labor,,market_positive,65,0.47692307692307695,0.4782608695652174,0.5217391304347826,0.47692307692307695,0.463768115942029,1.0,high,-14.138461538461538,-8.0,-0.055201451557412164,-0.03220385037286021,48.41153846153846,-60.46923076923077,48584.61538461538,0.6418979266347687,60m
category_market_bias,,labor,,market_negative,53,0.5094339622641509,0.5087719298245614,0.49122807017543857,0.22641509433962265,0.22807017543859648,1.0,high,-5.622641509433962,0.75,-0.02172253605469447,0.0031932898336295996,37.37735849056604,-52.74528301886792,53924.52830188679,-0.60662669009243,60m
category_market_bias,,growth,,market_positive,44,0.5227272727272727,0.5208333333333334,0.47916666666666663,0.5454545454545454,0.5208333333333334,1.0,high,4.25,11.5,0.002253729277974589,0.058581720098333845,78.66477272727273,-67.55113636363636,20682.68181818184,0.7,60m
category_market_bias,,growth,,market_negative,42,0.5,0.5,0.5,0.47619047619047616,0.45652173913043476,1.0,high,-6.565476190476191,-0.75,-0.03769450736492266,-0.001021113826785265,71.68452380952381,-73.79166666666667,15814.811627906987,-0.7,60m
category_market_bias,,growth,,market_neutral,15,0.6666666666666666,0.631578947368421,0.368421052631579,0.4666666666666667,0.42105263157894735,1.0,high,19.333333333333332,24.0,0.07241695498581589,0.11626921167052211,58.416666666666664,-50.55,0.0,0.0,60m
category_market_bias,,other,,market_neutral,15,0.3333333333333333,0.3684210526315789,0.631578947368421,0.26666666666666666,0.2631578947368421,1.0,high,-21.983333333333334,-14.0,-0.08964061014389793,-0.06566630340626485,33.53333333333333,-51.266666666666666,48733.333333333336,0.0,60m
category_market_bias,,labor,,market_mixed,13,0.46153846153846156,0.47058823529411764,0.5294117647058824,0.15384615384615385,0.17647058823529413,1.0,high,-7.25,-12.75,-0.03519092879734728,-0.07274594548333263,47.75,-46.98076923076923,78461.53846153847,0.010256410256410255,60m
category_market_bias,,central_bank,,market_neutral,10,0.6,0.5714285714285714,0.4285714285714286,0.9,0.7142857142857143,0.8333333333333334,high,9.975,41.0,0.08754806684507517,0.1906669625754688,98.325,-84.225,0.0,0.0,60m
category_market_bias,,inflation,,market_positive,8,0.625,0.5833333333333334,0.41666666666666663,0.375,0.3333333333333333,0.6666666666666666,medium,-1.65625,10.25,0.0037685036262894676,0.04557850780152822,52.8125,-52.9375,0.062499999999999986,0.6194148936170213,60m
category_market_bias,,labor,,market_neutral,6,0.5,0.5,0.5,0.6666666666666666,0.5,0.5,medium,-15.208333333333334,6.75,-0.03413760356633138,0.029654468549739195,50.416666666666664,-68.16666666666667,0.0,0.0,60m
category_market_bias,,inflation,,market_negative,5,0.6,0.5555555555555556,0.4444444444444444,0.6,0.4444444444444444,0.4166666666666667,low,6.5,24.0,-0.0032011649251874356,0.08826957356369121,56.45,-52.85,0.08000000000000003,-0.7634042553191489,60m
category_side,,labor,negative,,61,0.5081967213114754,0.5076923076923077,0.49230769230769234,0.45901639344262296,0.4461538461538462,1.0,high,-12.549180327868852,1.0,-0.05040176746128279,0.005359631257369493,49.43852459016394,-57.56967213114754,54180.32786885246,0.6100949094046593,60m
category_side,,labor,positive,,51,0.49019607843137253,0.4909090909090909,0.509090909090909,0.21568627450980393,0.21818181818181817,1.0,high,-5.607843137254902,-2.5,-0.02069901454689916,-0.0129737023054269,37.51960784313726,-52.818627450980394,55235.294117647056,-0.5672686618507052,60m
category_side,,growth,positive,,44,0.5227272727272727,0.5208333333333334,0.47916666666666663,0.5454545454545454,0.5208333333333334,1.0,high,4.25,11.5,0.002253729277974589,0.058581720098333845,78.66477272727273,-67.55113636363636,20682.68181818184,0.7,60m
category_side,,growth,negative,,41,0.5121951219512195,0.5111111111111111,0.48888888888888893,0.4878048780487805,0.4666666666666667,1.0,high,-6.115853658536586,2.5,-0.036241547623425685,0.012510947078693858,72.1219512195122,-74.6219512195122,16191.35000000001,-0.7,60m
category_side,,labor,mixed,,19,0.42105263157894735,0.43478260869565216,0.5652173913043479,0.3157894736842105,0.30434782608695654,1.0,high,-13.671052631578947,-13.5,-0.05614280418242129,-0.07274594548333263,43.11842105263158,-59.53947368421053,48105.26315789474,0.07475769844190895,60m
category_side,,growth,flat,,15,0.6666666666666666,0.631578947368421,0.368421052631579,0.4666666666666667,0.42105263157894735,1.0,high,19.333333333333332,24.0,0.07241695498581589,0.11626921167052211,58.416666666666664,-50.55,0.0,0.0,60m
category_side,,central_bank,flat,,10,0.6,0.5714285714285714,0.4285714285714286,0.9,0.7142857142857143,0.8333333333333334,high,9.975,41.0,0.08754806684507517,0.1906669625754688,98.325,-84.225,0.0,0.0,60m
