group_type,event_family,catalyst_category,surprise_side,market_bias_side,sample_size,raw_bullish_probability,bullish_probability,bearish_probability,raw_market_move_probability,market_move_probability,sample_confidence,confidence_label,avg_return_pts,median_return_pts,avg_return_pct,median_return_pct,avg_mfe_pts,avg_mae_pts,avg_abs_surprise,avg_market_bias_score,window_label
category_all,,labor,,,135,0.5037037037037037,0.5035971223021583,0.49640287769784175,0.4888888888888889,0.48201438848920863,1.0,high,-15.283333333333333,0.75,-0.06073656809015607,0.004251881457544964,59.916666666666664,-78.59074074074074,52902.25563909775,0.07084294882988698,60m
category_all,,growth,,,98,0.5816326530612245,0.5784313725490197,0.42156862745098034,0.45918367346938777,0.45098039215686275,1.0,high,7.206632653061225,17.375,0.02554297857880103,0.07004360481406409,63.64795918367347,-61.09183673469388,17473.350549450563,0.006862745098039209,60m
category_all,,inflation,,,16,0.4375,0.45,0.55,0.5,0.45,1.0,high,-10.625,-21.125,-0.04644597674735973,-0.09776315615488874,61.453125,-76.59375,0.05625,0.0779255319148936,60m
category_all,,other,,,15,0.4,0.42105263157894735,0.5789473684210527,0.3333333333333333,0.3157894736842105,1.0,high,-11.616666666666667,-18.5,-0.07299344141375522,-0.09357368928030824,43.333333333333336,-84.98333333333333,48733.333333333336,0.0,60m
category_all,,central_bank,,,12,0.4166666666666667,0.4375,0.5625,0.75,0.625,1.0,high,-35.875,-17.625,-0.22124976943552957,-0.08379731196566034,63.229166666666664,-97.14583333333333,0.06818181818181818,0.16666666666666666,60m
category_market_bias,,labor,,market_positive,64,0.515625,0.5147058823529411,0.4852941176470589,0.53125,0.5147058823529411,1.0,high,-19.01953125,5.125,-0.0806650955612525,0.02110350777651127,60.25,-86.9609375,48584.61538461538,0.6418979266347687,60m
category_market_bias,,labor,,market_negative,53,0.4716981132075472,0.47368421052631576,0.5263157894736843,0.32075471698113206,0.3157894736842105,1.0,high,-16.53301886792453,-7.25,-0.06523096870690442,-0.030862883657570984,53.325471698113205,-70.24056603773585,53924.52830188679,-0.60662669009243,60m
category_market_bias,,growth,,market_negative,42,0.6428571428571429,0.6304347826086957,0.3695652173913043,0.5238095238095238,0.5,1.0,high,23.583333333333332,20.875,0.09788635324410125,0.08208360799568803,74.42261904761905,-52.32142857142857,15814.811627906987,-0.7,60m
category_market_bias,,growth,,market_positive,42,0.5476190476190477,0.5434782608695652,0.4565217391304348,0.38095238095238093,0.3695652173913043,1.0,high,-7.428571428571429,13.625,-0.03711137143146437,0.053956601930604864,55.029761904761905,-70.67857142857143,20682.68181818184,0.7,60m
category_market_bias,,other,,market_neutral,15,0.4,0.42105263157894735,0.5789473684210527,0.3333333333333333,0.3157894736842105,1.0,high,-11.616666666666667,-18.5,-0.07299344141375522,-0.09357368928030824,43.333333333333336,-84.98333333333333,48733.333333333336,0.0,60m
category_market_bias,,growth,,market_neutral,14,0.5,0.5,0.5,0.5,0.4444444444444444,1.0,high,1.9821428571428572,-0.5,-0.003524095386303367,-0.005292349564222717,57.17857142857143,-58.642857142857146,0.0,0.0,60m
category_market_bias,,labor,,market_mixed,12,0.5,0.5,0.5,0.9166666666666666,0.75,1.0,high,-5.5,21.125,-0.016897623656229696,0.1029315905338821,77.04166666666667,-63.833333333333336,78461.53846153847,0.010256410256410255,60m
category_market_bias,,central_bank,,market_neutral,10,0.4,0.42857142857142855,0.5714285714285714,0.7,0.5714285714285714,0.8333333333333334,high,-37.15,-17.625,-0.22675092728353402,-0.08379731196566034,55.225,-99.525,0.0,0.0,60m
category_market_bias,,inflation,,market_positive,8,0.375,0.4166666666666667,0.5833333333333333,0.5,0.4166666666666667,0.6666666666666666,medium,-21.28125,-22.625,-0.1054560427917752,-0.09776315615488874,62.0625,-76.8125,0.062499999999999986,0.6194148936170213,60m
category_market_bias,,labor,,market_neutral,6,0.6666666666666666,0.6,0.4,0.6666666666666666,0.5,0.5,medium,16.041666666666668,65.125,0.10385704151496344,0.2563999911044694,80.33333333333333,-92.58333333333333,0.0,0.0,60m
category_market_bias,,inflation,,market_negative,5,0.6,0.5555555555555556,0.4444444444444444,0.4,0.3333333333333333,0.4166666666666667,low,-1.8,13.25,0.02482669928160105,0.07502300233562177,51.8,-84.55,0.08000000000000003,-0.7634042553191489,60m
