group_type,event_family,catalyst_category,surprise_side,market_bias_side,sample_size,raw_bullish_probability,bullish_probability,bearish_probability,raw_market_move_probability,market_move_probability,sample_confidence,confidence_label,avg_return_pts,median_return_pts,avg_return_pct,median_return_pct,avg_mfe_pts,avg_mae_pts,avg_abs_surprise,avg_market_bias_score,window_label
category_all,,labor,,,137,0.40875912408759124,0.41134751773049644,0.5886524822695036,0.3357664233576642,0.3333333333333333,1.0,high,-8.379562043795621,-14.5,-0.02706684910264891,-0.06594172244755767,44.24452554744526,-52.48905109489051,52902.25563909775,0.07084294882988698,60m
category_all,,growth,,,101,0.5247524752475248,0.5238095238095238,0.47619047619047616,0.5247524752475248,0.5142857142857142,1.0,high,5.445544554455446,4.25,0.010206362845617125,0.014536748043952287,75.0371287128713,-68.60148514851485,17473.350549450563,0.006862745098039209,60m
category_all,,inflation,,,16,0.375,0.4,0.6,0.375,0.35,1.0,high,-7.234375,-14.0,-0.03417956237659549,-0.07142275008129167,51.265625,-68.140625,0.05625,0.0779255319148936,60m
category_all,,other,,,15,0.3333333333333333,0.3684210526315789,0.631578947368421,0.2,0.21052631578947367,1.0,high,-28.116666666666667,-33.0,-0.11768882013856773,-0.16924378798369105,24.116666666666667,-51.93333333333333,48733.333333333336,0.0,60m
category_all,,central_bank,,,12,0.5,0.5,0.5,0.6666666666666666,0.5625,1.0,high,5.375,10.75,0.0771227829469766,0.06611491615653367,88.1875,-105.20833333333333,0.06818181818181818,0.16666666666666666,60m
category_market_bias,,labor,,market_positive,65,0.46153846153846156,0.463768115942029,0.536231884057971,0.38461538461538464,0.37681159420289856,1.0,high,-5.207692307692308,-16.0,-0.011353760221981144,-0.06594172244755767,49.03846153846154,-55.12307692307692,48584.61538461538,0.6418979266347687,60m
category_market_bias,,labor,,market_negative,53,0.3584905660377358,0.3684210526315789,0.631578947368421,0.24528301886792453,0.24561403508771928,1.0,high,-12.349056603773585,-14.5,-0.04451238014631377,-0.05369661413016457,38.136792452830186,-48.04245283018868,53924.52830188679,-0.60662669009243,60m
category_market_bias,,growth,,market_positive,44,0.5454545454545454,0.5416666666666666,0.45833333333333337,0.5681818181818182,0.5416666666666666,1.0,high,12.215909090909092,16.0,0.03433466644566457,0.07319354900014353,81.7840909090909,-66.72727272727273,20682.68181818184,0.7,60m
category_market_bias,,growth,,market_negative,42,0.5,0.5,0.5,0.5476190476190477,0.5217391304347826,1.0,high,-6.25,1.75,-0.03696315104300968,0.005765428248259659,74.63690476190476,-77.27380952380952,15814.811627906987,-0.7,60m
category_market_bias,,growth,,market_neutral,15,0.5333333333333333,0.5263157894736842,0.4736842105263158,0.3333333333333333,0.3157894736842105,1.0,high,18.333333333333332,1.5,0.07150464450696625,0.006383250351078769,56.36666666666667,-49.81666666666667,0.0,0.0,60m
category_market_bias,,other,,market_neutral,15,0.3333333333333333,0.3684210526315789,0.631578947368421,0.2,0.21052631578947367,1.0,high,-28.116666666666667,-33.0,-0.11768882013856773,-0.16924378798369105,24.116666666666667,-51.93333333333333,48733.333333333336,0.0,60m
category_market_bias,,labor,,market_mixed,13,0.46153846153846156,0.47058823529411764,0.5294117647058824,0.38461538461538464,0.35294117647058826,1.0,high,3.0576923076923075,-14.0,0.012388860062148014,-0.06831101027104833,52.84615384615385,-51.38461538461539,78461.53846153847,0.010256410256410255,60m
category_market_bias,,central_bank,,market_neutral,10,0.6,0.5714285714285714,0.4285714285714286,0.6,0.5,0.8333333333333334,high,28.1,32.125,0.19565223377564786,0.17302243324042993,95.325,-86.275,0.0,0.0,60m
category_market_bias,,inflation,,market_positive,8,0.25,0.3333333333333333,0.6666666666666667,0.375,0.3333333333333333,0.6666666666666666,medium,-18.0625,-36.5,-0.06226082739300719,-0.16740462953581964,43.875,-67.125,0.062499999999999986,0.6194148936170213,60m
category_market_bias,,labor,,market_neutral,6,0.16666666666666666,0.3,0.7,0.5,0.4,0.5,medium,-32.458333333333336,-15.0,-0.12867715761457016,-0.07310094153397001,27.625,-65.625,0.0,0.0,60m
category_market_bias,,inflation,,market_negative,5,0.6,0.5555555555555556,0.4444444444444444,0.4,0.3333333333333333,0.4166666666666667,low,-7.05,12.25,-0.05458005985251675,0.051110346194365344,53.6,-79.1,0.08000000000000003,-0.7634042553191489,60m
category_side,,labor,negative,,61,0.47540983606557374,0.47692307692307695,0.523076923076923,0.36065573770491804,0.35384615384615387,1.0,high,-4.057377049180328,-13.5,-0.00861146122553513,-0.06386588164853807,47.967213114754095,-53.68032786885246,54180.32786885246,0.6100949094046593,60m
category_side,,labor,positive,,51,0.3333333333333333,0.34545454545454546,0.6545454545454545,0.2549019607843137,0.2545454545454545,1.0,high,-13.549019607843137,-14.5,-0.048655512661677745,-0.06831101027104833,37.681372549019606,-48.31372549019608,55235.294117647056,-0.5672686618507052,60m
category_side,,growth,positive,,44,0.5454545454545454,0.5416666666666666,0.45833333333333337,0.5681818181818182,0.5416666666666666,1.0,high,12.215909090909092,16.0,0.03433466644566457,0.07319354900014353,81.7840909090909,-66.72727272727273,20682.68181818184,0.7,60m
category_side,,growth,negative,,41,0.4878048780487805,0.4888888888888889,0.5111111111111111,0.5609756097560976,0.5333333333333333,1.0,high,-6.871951219512195,-0.75,-0.039690787651976825,-0.003005891547432969,75.47560975609755,-78.4939024390244,16191.35000000001,-0.7,60m
category_side,,labor,mixed,,19,0.47368421052631576,0.4782608695652174,0.5217391304347826,0.42105263157894735,0.391304347826087,1.0,high,-0.7763157894736842,-14.5,0.0037176262698804187,-0.07083536883243771,55.1578947368421,-55.723684210526315,48105.26315789474,0.07475769844190895,60m
category_side,,growth,flat,,15,0.5333333333333333,0.5263157894736842,0.4736842105263158,0.3333333333333333,0.3157894736842105,1.0,high,18.333333333333332,1.5,0.07150464450696625,0.006383250351078769,56.36666666666667,-49.81666666666667,0.0,0.0,60m
category_side,,central_bank,flat,,10,0.6,0.5714285714285714,0.4285714285714286,0.6,0.5,0.8333333333333334,high,28.1,32.125,0.19565223377564786,0.17302243324042993,95.325,-86.275,0.0,0.0,60m
category_side,,inflation,negative,,9,0.2222222222222222,0.3076923076923077,0.6923076923076923,0.3333333333333333,0.3076923076923077,0.75,high,-18.555555555555557,-31.5,-0.06883950931373133,-0.12146896467952438,41.72222222222222,-65.19444444444444,0.055555555555555546,0.5626477541371159,60m
