group_type,event_family,catalyst_category,surprise_side,market_bias_side,sample_size,raw_bullish_probability,bullish_probability,bearish_probability,raw_market_move_probability,market_move_probability,sample_confidence,confidence_label,avg_return_pts,median_return_pts,avg_return_pct,median_return_pct,avg_mfe_pts,avg_mae_pts,avg_abs_surprise,avg_market_bias_score,window_label
category_all,,labor,,,137,0.5036496350364964,0.5035460992907801,0.4964539007092199,0.5036496350364964,0.49645390070921985,1.0,high,-14.74087591240876,0.75,-0.05795090772072422,0.004251881457544964,59.56934306569343,-76.69343065693431,52902.25563909775,0.07084294882988698,60m
category_all,,growth,,,101,0.594059405940594,0.5904761904761905,0.4095238095238095,0.4752475247524752,0.4666666666666667,1.0,high,8.866336633663366,17.75,0.03352807474016842,0.07302648495757263,63.82425742574257,-60.113861386138616,17473.350549450563,0.006862745098039209,60m
category_all,,inflation,,,16,0.4375,0.45,0.55,0.5,0.45,1.0,high,-10.375,-22.5,-0.045157698631635455,-0.09776315615488874,61.71875,-76.453125,0.05625,0.0779255319148936,60m
category_all,,other,,,15,0.4,0.42105263157894735,0.5789473684210527,0.3333333333333333,0.3157894736842105,1.0,high,-11.583333333333334,-18.75,-0.07280248861742304,-0.09357368928030824,43.416666666666664,-71.03333333333333,48733.333333333336,0.0,60m
category_all,,central_bank,,,12,0.4166666666666667,0.4375,0.5625,0.75,0.625,1.0,high,-35.666666666666664,-18.375,-0.21945500812376081,-0.08666503079735559,63.4375,-97.54166666666667,0.06818181818181818,0.16666666666666666,60m
category_market_bias,,labor,,market_positive,65,0.5076923076923077,0.5072463768115942,0.49275362318840576,0.5538461538461539,0.5362318840579711,1.0,high,-18.596153846153847,3.0,-0.0780732919319178,0.012842603195667763,59.71153846153846,-84.06923076923077,48584.61538461538,0.6418979266347687,60m
category_market_bias,,labor,,market_negative,53,0.4716981132075472,0.47368421052631576,0.5263157894736843,0.33962264150943394,0.3333333333333333,1.0,high,-16.117924528301888,-7.25,-0.06318344324847583,-0.030862883657570984,53.801886792452834,-69.9622641509434,53924.52830188679,-0.60662669009243,60m
category_market_bias,,growth,,market_positive,44,0.5681818181818182,0.5625,0.4375,0.38636363636363635,0.375,1.0,high,-4.5227272727272725,17.25,-0.02387516629256202,0.06869539553604807,55.40340909090909,-69.11931818181819,20682.68181818184,0.7,60m
category_market_bias,,growth,,market_negative,42,0.6428571428571429,0.6304347826086957,0.3695652173913043,0.5476190476190477,0.5217391304347826,1.0,high,24.136904761904763,20.875,0.10039526631240149,0.08208360799568803,75.06547619047619,-52.26190476190476,15814.811627906987,-0.7,60m
category_market_bias,,growth,,market_neutral,15,0.5333333333333333,0.5263157894736842,0.4736842105263158,0.5333333333333333,0.47368421052631576,1.0,high,5.383333333333334,3.75,0.014682778700591818,0.014886859865025803,57.05,-55.68333333333333,0.0,0.0,60m
category_market_bias,,other,,market_neutral,15,0.4,0.42105263157894735,0.5789473684210527,0.3333333333333333,0.3157894736842105,1.0,high,-11.583333333333334,-18.75,-0.07280248861742304,-0.09357368928030824,43.416666666666664,-71.03333333333333,48733.333333333336,0.0,60m
category_market_bias,,labor,,market_mixed,13,0.5384615384615384,0.5294117647058824,0.47058823529411764,0.8461538461538461,0.7058823529411765,1.0,high,-4.096153846153846,13.25,-0.010846406113707036,0.054941637468123486,72.76923076923077,-59.92307692307692,78461.53846153847,0.010256410256410255,60m
category_market_bias,,central_bank,,market_neutral,10,0.4,0.42857142857142855,0.5714285714285714,0.7,0.5714285714285714,0.8333333333333334,high,-37.125,-18.375,-0.22658771230101404,-0.08666503079735559,55.2,-99.55,0.0,0.0,60m
category_market_bias,,inflation,,market_positive,8,0.375,0.4166666666666667,0.5833333333333333,0.5,0.4166666666666667,0.6666666666666666,medium,-20.5,-22.625,-0.10144815406840216,-0.09776315615488874,62.84375,-76.0625,0.062499999999999986,0.6194148936170213,60m
category_market_bias,,labor,,market_neutral,6,0.6666666666666666,0.6,0.4,0.6666666666666666,0.5,0.5,medium,16.125,65.125,0.10420256491380801,0.2563999911044694,80.375,-92.58333333333333,0.0,0.0,60m
category_market_bias,,inflation,,market_negative,5,0.6,0.5555555555555556,0.4444444444444444,0.4,0.3333333333333333,0.4166666666666667,low,-2.25,13.25,0.02253656729452186,0.07502300233562177,51.4,-85.25,0.08000000000000003,-0.7634042553191489,60m
category_side,,labor,negative,,61,0.45901639344262296,0.46153846153846156,0.5384615384615384,0.5573770491803278,0.5384615384615384,1.0,high,-25.25409836065574,-12.75,-0.11554384908532284,-0.053596312573694925,56.43032786885246,-87.29508196721312,54180.32786885246,0.6100949094046593,60m
category_side,,labor,positive,,51,0.45098039215686275,0.45454545454545453,0.5454545454545454,0.37254901960784315,0.36363636363636365,1.0,high,-18.563725490196077,-8.25,-0.07357289554339867,-0.041282509976606575,53.89705882352941,-73.30882352941177,55235.294117647056,-0.5672686618507052,60m
category_side,,growth,positive,,44,0.5681818181818182,0.5625,0.4375,0.38636363636363635,0.375,1.0,high,-4.5227272727272725,17.25,-0.02387516629256202,0.06869539553604807,55.40340909090909,-69.11931818181819,20682.68181818184,0.7,60m
category_side,,growth,negative,,41,0.6341463414634146,0.6222222222222222,0.37777777777777777,0.5365853658536586,0.5111111111111111,1.0,high,20.847560975609756,19.5,0.08776378248721863,0.07685410529012425,72.88414634146342,-52.23780487804878,16191.35000000001,-0.7,60m
category_side,,labor,mixed,,19,0.7368421052631579,0.6956521739130435,0.30434782608695654,0.631578947368421,0.5652173913043478,1.0,high,19.526315789473685,45.5,0.11767909051031367,0.18461600884533844,78.30263157894737,-46.723684210526315,48105.26315789474,0.07475769844190895,60m
category_side,,growth,flat,,15,0.5333333333333333,0.5263157894736842,0.4736842105263158,0.5333333333333333,0.47368421052631576,1.0,high,5.383333333333334,3.75,0.014682778700591818,0.014886859865025803,57.05,-55.68333333333333,0.0,0.0,60m
category_side,,central_bank,flat,,10,0.4,0.42857142857142855,0.5714285714285714,0.7,0.5714285714285714,0.8333333333333334,high,-37.125,-18.375,-0.22658771230101404,-0.08666503079735559,55.2,-99.55,0.0,0.0,60m
category_side,,inflation,negative,,9,0.3333333333333333,0.38461538461538464,0.6153846153846154,0.4444444444444444,0.38461538461538464,0.75,high,-21.166666666666668,-22.75,-0.10608388402251528,-0.10889205327334298,58.361111111111114,-74.58333333333333,0.055555555555555546,0.5626477541371159,60m
category_side,,other,positive,,8,0.5,0.5,0.5,0.375,0.3333333333333333,0.6666666666666666,medium,18.90625,18.125,0.05764971315427095,0.06119179522163322,58.5,-55.90625,58750.0,0.0,60m
category_side,,other,negative,,7,0.2857142857142857,0.36363636363636365,0.6363636363636364,0.2857142857142857,0.2727272727272727,0.5833333333333334,medium,-46.42857142857143,-47.75,-0.22189071921364473,-0.19470127116484368,26.178571428571427,-88.32142857142857,37285.71428571428,0.0,60m
category_side,,labor,flat,,6,0.6666666666666666,0.6,0.4,0.6666666666666666,0.5,0.5,medium,16.125,65.125,0.10420256491380801,0.2563999911044694,80.375,-92.58333333333333,0.0,0.0,60m
category_side,,inflation,positive,,5,0.6,0.5555555555555556,0.4444444444444444,0.4,0.3333333333333333,0.4166666666666667,low,-2.25,13.25,0.02253656729452186,0.07502300233562177,51.4,-85.25,0.08000000000000003,-0.7634042553191489,60m
event_family_all,jobless_claims,,,,76,0.47368421052631576,0.475,0.525,0.5131578947368421,0.5,1.0,high,-22.64144736842105,-9.125,-0.0914889878549403,-0.04406045873537588,56.608552631578945,-85.17434210526316,7833.333333333333,0.13355263157894737,60m
event_family_all,ism_pmi,,,,71,0.6197183098591549,0.6133333333333333,0.3866666666666667,0.5211267605633803,0.5066666666666667,1.0,high,14.433098591549296,23.75,0.05958255022097395,0.09242683686176836,69.81338028169014,-58.901408450704224,1.1918032786885249,-0.009722222222222219,60m
event_family_all,nonfarm_payrolls,,,,23,0.5652173913043478,0.5555555555555556,0.4444444444444444,0.6521739130434783,0.5925925925925926,1.0,high,-4.891304347826087,25.25,0.003592200964625203,0.1017037902283804,70.95652173913044,-72.40217391304348,60086.95652173913,-0.09089868941127523,60m
event_family_all,adp_employment,,,,20,0.6,0.5833333333333334,0.41666666666666663,0.4,0.375,1.0,high,0.375,9.375,0.007429020458067625,0.03496623148567448,63.7625,-65.35,31650.0,0.05999999999999996,60m
