release_time,title,event_family,catalyst_category,country,source,calendar_id,unit,scale,previous,forecast,actual,previous_value,forecast_value,actual_value,surprise,surprise_basis,surprise_side,raw_surprise_side,market_bias_side,market_bias_label,market_bias_score,market_rule_direction,market_rule_confidence,market_rule_note,event_cluster_id,event_count,is_event_cluster,cluster_titles,cluster_event_families,cluster_categories,cluster_surprise_sides,cluster_market_bias_sides,cluster_surprise_summary,primary_title,primary_event_family,primary_catalyst_category,symbol,reaction_mode,market_session,pre_price,window_label,return_5m_pts,return_5m_pct,mfe_5m_pts,mfe_5m_pct,mae_5m_pts,mae_5m_pct,return_15m_pts,return_15m_pct,mfe_15m_pts,mfe_15m_pct,mae_15m_pts,mae_15m_pct,return_30m_pts,return_30m_pct,mfe_30m_pts,mfe_30m_pct,mae_30m_pts,mae_30m_pct,return_60m_pts,return_60m_pct,mfe_60m_pts,mfe_60m_pct,mae_60m_pts,mae_60m_pct,return_390m_pts,return_390m_pct,mfe_390m_pts,mfe_390m_pct,mae_390m_pts,mae_390m_pct,reaction_return_pts,reaction_return_pct,mfe_pts,mfe_pct,mae_pts,mae_pct
2026-04-30 12:30:00,Initial Jobless Clm *,jobless_claims,labor,US,Dept of Labor,16601474 2026-04-30 12:30:00 +0000 UTC Initial Jobless Clm * United States-Jobless-Initial Jobless Clm *,Person,K,215K,215K,189K,215000.0,215000.0,189000.0,-26000.0,actual_vs_forecast,negative,negative,market_positive,bullish,0.7,cluster_weighted,0.7,Cluster-level market bias from simultaneous releases.,20260430T123000,1,False,Initial Jobless Clm *,jobless_claims,labor,negative,market_positive,Initial Jobless Clm *: -26000.0 (actual_vs_forecast),Initial Jobless Clm *,jobless_claims,labor,NQ,intraday,2026-04-30,27498.5,60m,6.25,0.022728512464316238,8.75,0.03181991745004273,-9.25,-0.03363819844718803,4.0,0.014546247977162391,10.0,0.03636561994290598,-32.25,-0.11727912431587179,36.75,0.13364365329017946,41.5,0.1509173227630598,-32.25,-0.11727912431587179,-153.25,-0.5573031256250341,41.5,0.1509173227630598,-157.25,-0.5718493736021965,67.0,0.24364965361747004,93.25,0.33910940596759825,-335.25,-1.2191574085859227,-153.25,-0.5573031256250341,41.5,0.1509173227630598,-157.25,-0.5718493736021965
2026-05-01 14:00:00,ISM Manufacturing PMI,ism_pmi,growth,US,ISM,16500490 2026-05-01 14:00:00 +0000 UTC ISM Manufacturing PMI United States-ISM - man-ISM Manufacturing PMI,Index,,52.7,53,52.7,52.7,53.0,52.7,-0.29999999999999716,actual_vs_forecast,negative,negative,market_negative,bearish,-0.7,cluster_weighted,0.7,Cluster-level market bias from simultaneous releases.,20260501T140000,1,False,ISM Manufacturing PMI,ism_pmi,growth,negative,market_negative,ISM Manufacturing PMI: -0.29999999999999716 (actual_vs_forecast),ISM Manufacturing PMI,ism_pmi,growth,NQ,intraday,2026-05-01,27887.75,60m,-8.75,-0.03137578327401816,2.0,0.007171607605489866,-31.5,-0.11295281978646537,-9.75,-0.0349615870767631,21.5,0.07709478175901605,-31.5,-0.11295281978646537,-74.75,-0.2680388342551837,21.5,0.07709478175901605,-85.0,-0.30479332323331926,-92.5,-0.3316868517539063,21.5,0.07709478175901605,-136.75,-0.4903586700253696,-94.75,-0.3397549103100824,29.25,0.1048847612302893,-136.75,-0.4903586700253696,-92.5,-0.3316868517539063,21.5,0.07709478175901605,-136.75,-0.4903586700253696
2026-05-05 13:45:00,S&P Global Comp PMI Final,ism_pmi,growth,US,Markit,16507066 2026-05-05 13:45:00 +0000 UTC S&P Global Comp PMI Final United States-PMI-S&P Global Comp PMI Final,Index (diffusion),,50.3,,51.7,50.3,,51.7,1.4000000000000057,actual_vs_previous,positive,positive,market_positive,bullish,0.7,cluster_weighted,0.7,Cluster-level market bias from simultaneous releases.,20260505T134500,1,False,S&P Global Comp PMI Final,ism_pmi,growth,positive,market_positive,S&P Global Comp PMI Final: 1.4000000000000057 (actual_vs_previous),S&P Global Comp PMI Final,ism_pmi,growth,NQ,intraday,2026-05-05,28074.5,60m,-4.25,-0.015138292756772158,37.5,0.13357317138328376,-5.5,-0.01959073180288162,25.0,0.08904878092218918,37.5,0.13357317138328376,-15.75,-0.05610073198097918,-21.0,-0.0748009759746389,37.5,0.13357317138328376,-42.75,-0.1522734153769435,26.0,0.09261073215907674,64.75,0.23063634258846996,-42.75,-0.1522734153769435,92.25,0.3285900016028781,113.75,0.4051719531959607,-42.75,-0.1522734153769435,26.0,0.09261073215907674,64.75,0.23063634258846996,-42.75,-0.1522734153769435
2026-05-05 14:00:00,ISM N-Mfg PMI | JOLTS Job Openings,jolts_job_openings,labor,US,BLS,16683842 2026-05-05 14:00:00 +0000 UTC JOLTS Job Openings United States-Job Openings-JOLTS Job Openings,Person,M,6.922M,6.835M,6.866M,6922000.0,6835000.0,6866000.0,31000.0,actual_vs_forecast,mixed,mixed,market_negative,bearish,-0.6538461538461539,cluster_weighted,0.7,Cluster-level market bias from simultaneous releases.,20260505T140000,2,True,ISM N-Mfg PMI | JOLTS Job Openings,"ism_pmi,jolts_job_openings","growth,labor","negative,positive",market_negative,ISM N-Mfg PMI: -0.10000000000000142 (actual_vs_forecast) | JOLTS Job Openings: 31000.0 (actual_vs_forecast),JOLTS Job Openings,jolts_job_openings,labor,NQ,intraday,2026-05-05,28099.5,60m,1.5,0.005338173277104575,4.0,0.014235128738945535,-10.5,-0.037367212939732025,-46.0,-0.16370398049787363,9.75,0.03469812630117974,-67.75,-0.24110749301588996,26.75,0.09519742344169825,34.5,0.12277798537340523,-67.75,-0.24110749301588996,22.0,0.07829320806420043,39.75,0.14146159184327123,-67.75,-0.24110749301588996,127.25,0.45285503300770474,147.5,0.5249203722486165,-67.75,-0.24110749301588996,22.0,0.07829320806420043,39.75,0.14146159184327123,-67.75,-0.24110749301588996
2026-05-06 12:15:00,ADP National Employment,adp_employment,labor,US,ADP,16591355 2026-05-06 12:15:00 +0000 UTC ADP National Employment United States-ADP-ADP National Employment,Person,K,61K,99K,109K,61000.0,99000.0,109000.0,10000.0,actual_vs_forecast,positive,positive,market_negative,bearish,-0.6,cluster_weighted,0.6,Cluster-level market bias from simultaneous releases.,20260506T121500,1,False,ADP National Employment,adp_employment,labor,positive,market_negative,ADP National Employment: 10000.0 (actual_vs_forecast),ADP National Employment,adp_employment,labor,NQ,intraday,2026-05-06,28480.25,60m,19.5,0.06846850010094714,33.5,0.11762537196829381,-3.5,-0.012289217966836668,-4.25,-0.014922621816873096,33.5,0.11762537196829381,-15.25,-0.053545878284074054,-32.75,-0.11499196811825738,33.5,0.11762537196829381,-38.75,-0.13605919891854884,-80.0,-0.2808964106705524,33.5,0.11762537196829381,-88.25,-0.3098638530209531,158.25,0.5556482123576865,185.5,0.6513285522423434,-144.25,-0.5064913404903398,-80.0,-0.2808964106705524,33.5,0.11762537196829381,-88.25,-0.3098638530209531
2026-05-07 12:30:00,Initial Jobless Clm *,jobless_claims,labor,US,Dept of Labor,16601475 2026-05-07 12:30:00 +0000 UTC Initial Jobless Clm * United States-Jobless-Initial Jobless Clm *,Person,K,190K,205K,200K,190000.0,205000.0,200000.0,-5000.0,actual_vs_forecast,negative,negative,market_positive,bullish,0.7,cluster_weighted,0.7,Cluster-level market bias from simultaneous releases.,20260507T123000,1,False,Initial Jobless Clm *,jobless_claims,labor,negative,market_positive,Initial Jobless Clm *: -5000.0 (actual_vs_forecast),Initial Jobless Clm *,jobless_claims,labor,NQ,intraday,2026-05-07,28742.25,60m,14.75,0.051318181422818326,15.0,0.05218798110795084,0.5,0.0017395993702650281,15.0,0.05218798110795084,18.5,0.06436517669980603,0.5,0.0017395993702650281,-2.0,-0.006958397481060113,18.5,0.06436517669980603,-11.25,-0.03914098583096313,18.5,0.06436517669980603,27.25,0.09480816567944403,-21.5,-0.07480277292139621,-111.25,-0.3870608598839687,202.5,0.7045377449573363,-190.25,-0.6619175603858432,18.5,0.06436517669980603,27.25,0.09480816567944403,-21.5,-0.07480277292139621
2026-05-08 12:30:00,Non-Farm Payrolls | Unemployment Rate,nonfarm_payrolls,labor,US,BLS,16538776 2026-05-08 12:30:00 +0000 UTC Non-Farm Payrolls United States-Employment-Non-Farm Payrolls,Person,K,185K,62K,115K,185000.0,62000.0,115000.0,53000.0,actual_vs_forecast,positive,positive,market_negative,bearish,-0.37894736842105264,cluster_weighted,0.6,Cluster-level market bias from simultaneous releases.,20260508T123000,2,True,Non-Farm Payrolls | Unemployment Rate,"nonfarm_payrolls,unemployment_rate",labor,"positive,flat","market_negative,market_neutral",Non-Farm Payrolls: 53000.0 (actual_vs_forecast) | Unemployment Rate: 0.0 (actual_vs_forecast),Non-Farm Payrolls,nonfarm_payrolls,labor,NQ,intraday,2026-05-08,28934.75,60m,17.75,0.061344922627636314,39.25,0.13565004017660426,0.25,0.0008640129947554412,-2.75,-0.009504142942309852,41.25,0.14256214413464777,-5.0,-0.017280259895108823,-25.25,-0.08726531247029956,41.25,0.14256214413464777,-36.75,-0.12700991022904984,28.25,0.09763346840736485,41.25,0.14256214413464777,-75.25,-0.2600679114213878,330.75,1.1430891920614485,382.75,1.3228038949705803,-75.25,-0.2600679114213878,28.25,0.09763346840736485,41.25,0.14256214413464777,-75.25,-0.2600679114213878
2026-05-11 14:00:00,Existing Home Sales,home_sales,growth,US,NAR,16588353 2026-05-11 14:00:00 +0000 UTC Existing Home Sales United States-Existing Homes-Existing Home Sales,Number of,M,4.01M,4.05M,4.02M,4010000.0,4050000.0,4019999.9999999995,-30000.000000000466,actual_vs_forecast,negative,negative,market_negative,bearish,-0.7,cluster_weighted,0.7,Cluster-level market bias from simultaneous releases.,20260511T140000,1,False,Existing Home Sales,home_sales,growth,negative,market_negative,Existing Home Sales: -30000.000000000466 (actual_vs_forecast),Existing Home Sales,home_sales,growth,NQ,intraday,2026-05-11,29345.75,60m,29.5,0.10052562977603231,43.75,0.1490846204305564,-0.75,-0.0025557363502381096,62.0,0.21127420495301708,72.0,0.2453506896228585,-0.75,-0.0025557363502381096,-30.5,-0.10393327824301646,72.0,0.2453506896228585,-99.0,-0.33735719823143046,50.0,0.1703824233492073,72.0,0.2453506896228585,-99.0,-0.33735719823143046,61.25,0.20871846860277896,134.25,0.45747680669262164,-99.0,-0.33735719823143046,50.0,0.1703824233492073,72.0,0.2453506896228585,-99.0,-0.33735719823143046
2026-05-12 12:30:00,"CPI MM, SA | CPI YY, NSA | Core CPI MM, SA | Core CPI YY, NSA",core_cpi,inflation,US,BLS,"16607377 2026-05-12 12:30:00 +0000 UTC Core CPI MM, SA United States-CPI-Core CPI MM, SA",%,,0.2%,0.3%,0.4%,0.2,0.3,0.4,0.10000000000000003,actual_vs_forecast,positive,positive,market_negative,bearish,-0.75,cluster_weighted,1.0,Cluster-level market bias from simultaneous releases.,20260512T123000,4,True,"CPI MM, SA | CPI YY, NSA | Core CPI MM, SA | Core CPI YY, NSA","cpi,core_cpi",inflation,"flat,positive","market_neutral,market_negative","CPI MM, SA: 0.0 (actual_vs_forecast) | CPI YY, NSA: 0.09999999999999964 (actual_vs_forecast) | Core CPI MM, SA: 0.10000000000000003 (actual_vs_forecast) | Core CPI YY, NSA: 0.09999999999999964 (actual_vs_forecast)","Core CPI MM, SA",core_cpi,inflation,NQ,intraday,2026-05-12,29172.0,60m,46.75,0.16025641025641024,51.0,0.17482517482517482,-2.0,-0.006855889208830385,36.25,0.12426299191005073,56.75,0.1945358563005622,-2.0,-0.006855889208830385,40.0,0.13711778417660772,65.0,0.22281639928698754,-2.0,-0.006855889208830385,25.75,0.08826957356369121,65.0,0.22281639928698754,-26.25,-0.08998354586589881,-189.0,-0.6478815302344714,124.0,0.42506513094748394,-430.0,-1.474016179898533,25.75,0.08826957356369121,65.0,0.22281639928698754,-26.25,-0.08998354586589881
2026-05-14 12:30:00,Initial Jobless Clm * | Retail Sales MM,jobless_claims,labor,US,Dept of Labor,16601476 2026-05-14 12:30:00 +0000 UTC Initial Jobless Clm * United States-Jobless-Initial Jobless Clm *,Person,K,199K,205K,211K,199000.0,205000.0,211000.0,6000.0,actual_vs_forecast,positive,positive,market_negative,bearish,-0.35,cluster_weighted,0.7,Cluster-level market bias from simultaneous releases.,20260514T123000,2,True,Initial Jobless Clm * | Retail Sales MM,"jobless_claims,retail_sales","labor,growth","positive,flat","market_negative,market_neutral",Initial Jobless Clm *: 6000.0 (actual_vs_forecast) | Retail Sales MM: 0.0 (actual_vs_forecast),Initial Jobless Clm *,jobless_claims,labor,NQ,intraday,2026-05-14,29547.0,60m,-11.0,-0.03722882187700951,6.75,0.022844958879074017,-25.0,-0.08461095881138525,-22.5,-0.07614986293024673,6.75,0.022844958879074017,-40.75,-0.13791586286255797,-55.25,-0.1869902189731614,6.75,0.022844958879074017,-71.25,-0.24114123261244796,3.0,0.01015331505736623,6.75,0.022844958879074017,-98.75,-0.33421328730497174,174.25,0.5897383829153552,235.0,0.7953430128270214,-98.75,-0.33421328730497174,3.0,0.01015331505736623,6.75,0.022844958879074017,-98.75,-0.33421328730497174
