session_date,symbol,volume,rows
2011-01-10,NQH1,198969.0,1191.0
2011-01-11,NQH1,207443.0,1153.0
2011-01-12,NQH1,177614.0,1110.0
2011-01-13,NQH1,188757.0,1097.0
2011-01-14,NQH1,174187.0,1125.0
2011-01-17,NQH1,49056.0,842.0
2011-01-18,NQH1,259017.0,1301.0
2011-01-19,NQH1,277309.0,1225.0
2011-01-20,NQH1,351360.0,1287.0
2011-01-21,NQH1,247616.0,1198.0
2011-01-24,NQH1,224481.0,1247.0
2011-01-25,NQH1,250424.0,1180.0
2011-01-26,NQH1,217662.0,1191.0
2011-01-27,NQH1,243435.0,1168.0
2011-01-28,NQH1,433324.0,1122.0
2011-01-31,NQH1,317833.0,1312.0
2011-02-01,NQH1,300079.0,1259.0
2011-02-02,NQH1,192724.0,1153.0
2011-02-03,NQH1,258220.0,1059.0
2011-02-04,NQH1,223803.0,1042.0
2011-02-07,NQH1,242966.0,1111.0
2011-02-08,NQH1,185824.0,1107.0
2011-02-09,NQH1,202886.0,1208.0
2011-02-10,NQH1,331056.0,1242.0
2011-02-11,NQH1,189136.0,1155.0
2011-02-14,NQH1,154564.0,1175.0
2011-02-15,NQH1,163765.0,1154.0
2011-02-16,NQH1,230218.0,1177.0
2011-02-17,NQH1,198041.0,1157.0
2011-02-18,NQH1,183033.0,1257.0
2011-02-21,NQH1,24303.0,872.0
2011-02-22,NQH1,426811.0,1277.0
2011-02-23,NQH1,407676.0,1264.0
2011-02-24,NQH1,363293.0,1222.0
2011-02-25,NQH1,243127.0,1154.0
2011-02-28,NQH1,233075.0,1206.0
2011-03-01,NQH1,347527.0,1193.0
2011-03-02,NQH1,333665.0,1280.0
2011-03-03,NQH1,288433.0,1213.0
2011-03-04,NQH1,297091.0,1141.0
2011-03-07,NQH1,402255.0,1271.0
2011-03-08,NQH1,362070.0,1258.0
2011-03-09,NQH1,341059.0,1246.0
2011-03-10,NQH1,298539.0,1254.0
2011-03-11,NQM1,277059.0,1169.0
2011-03-14,NQM1,375321.0,1320.0
2011-03-15,NQM1,383451.0,1354.0
2011-03-16,NQM1,574855.0,1376.0
2011-03-17,NQM1,341078.0,1359.0
2011-03-18,NQM1,353543.0,1270.0
2011-03-21,NQM1,251533.0,1309.0
2011-03-22,NQM1,214082.0,1229.0
2011-03-23,NQM1,277337.0,1249.0
2011-03-24,NQM1,291760.0,1250.0
2011-03-25,NQM1,253584.0,1190.0
2011-03-28,NQM1,206585.0,1269.0
2011-03-29,NQM1,221748.0,1265.0
2011-03-30,NQM1,180298.0,1261.0
2011-03-31,NQM1,176858.0,1171.0
2011-04-01,NQM1,226388.0,1212.0
2011-04-04,NQM1,215737.0,1256.0
2011-04-05,NQM1,244425.0,1233.0
2011-04-06,NQM1,260583.0,1255.0
2011-04-07,NQM1,299683.0,1148.0
2011-04-08,NQM1,230440.0,1140.0
2011-04-11,NQM1,224942.0,1246.0
2011-04-12,NQM1,288273.0,1307.0
2011-04-13,NQM1,284758.0,1228.0
2011-04-14,NQM1,292648.0,1253.0
2011-04-15,NQM1,234912.0,1112.0
2011-04-18,NQM1,378073.0,1241.0
2011-04-19,NQM1,229325.0,1282.0
2011-04-20,NQM1,317213.0,1255.0
2011-04-21,NQM1,227435.0,1246.0
2011-04-25,NQM1,116110.0,1022.0
2011-04-26,NQM1,227293.0,1197.0
2011-04-27,NQM1,212704.0,1181.0
2011-04-28,NQM1,229738.0,1221.0
2011-04-29,NQM1,162415.0,1126.0
2011-05-02,NQM1,287387.0,1273.0
2011-05-03,NQM1,287163.0,1184.0
2011-05-04,NQM1,300332.0,1241.0
2011-05-05,NQM1,393307.0,1209.0
2011-05-06,NQM1,358324.0,1183.0
2011-05-09,NQM1,266038.0,1270.0
2011-05-10,NQM1,292455.0,1154.0
2011-05-11,NQM1,299096.0,1273.0
2011-05-12,NQM1,285744.0,1254.0
2011-05-13,NQM1,300559.0,1206.0
2011-05-16,NQM1,408646.0,1295.0
2011-05-17,NQM1,336034.0,1248.0
2011-05-18,NQM1,233428.0,1252.0
2011-05-19,NQM1,226832.0,1233.0
2011-05-20,NQM1,256994.0,1054.0
2011-05-23,NQM1,247974.0,1274.0
2011-05-24,NQM1,244843.0,1250.0
2011-05-25,NQM1,261588.0,1303.0
2011-05-26,NQM1,245100.0,1266.0
2011-05-27,NQM1,154102.0,1172.0
2011-05-30,NQM1,5345.0,640.0
2011-05-31,NQM1,246579.0,1245.0
2011-06-01,NQM1,324913.0,1236.0
2011-06-02,NQM1,276522.0,1300.0
2011-06-03,NQM1,286744.0,1141.0
2011-06-06,NQM1,221450.0,1265.0
2011-06-07,NQM1,217391.0,1239.0
2011-06-08,NQM1,263473.0,1269.0
2011-06-09,NQM1,152495.0,1222.0
2011-06-10,NQU1,190029.0,1127.0
2011-06-13,NQU1,201685.0,1202.0
2011-06-14,NQU1,234313.0,1190.0
2011-06-15,NQU1,365450.0,1199.0
2011-06-16,NQU1,332912.0,1291.0
2011-06-17,NQU1,303802.0,1228.0
2011-06-20,NQU1,215731.0,1279.0
2011-06-21,NQU1,340162.0,1244.0
2011-06-22,NQU1,223678.0,1299.0
2011-06-23,NQU1,416832.0,1288.0
2011-06-24,NQU1,314079.0,1219.0
2011-06-27,NQU1,287974.0,1308.0
2011-06-28,NQU1,236981.0,1260.0
2011-06-29,NQU1,252557.0,1201.0
2011-06-30,NQU1,201892.0,1214.0
2011-07-01,NQU1,237786.0,1178.0
2011-07-04,NQU1,18890.0,838.0
2011-07-05,NQU1,231604.0,1230.0
2011-07-06,NQU1,257823.0,1203.0
2011-07-07,NQU1,214649.0,1267.0
2011-07-08,NQU1,282711.0,1140.0
2011-07-11,NQU1,282020.0,1242.0
2011-07-12,NQU1,303478.0,1275.0
2011-07-13,NQU1,269616.0,1301.0
2011-07-14,NQU1,342590.0,1302.0
2011-07-15,NQU1,253441.0,1227.0
2011-07-18,NQU1,249792.0,1247.0
2011-07-19,NQU1,289648.0,1234.0
2011-07-20,NQU1,241855.0,1276.0
2011-07-21,NQU1,277029.0,1276.0
2011-07-22,NQU1,178062.0,1120.0
2011-07-25,NQU1,195992.0,1310.0
2011-07-26,NQU1,185677.0,1273.0
2011-07-27,NQU1,328391.0,1199.0
2011-07-28,NQU1,286676.0,1282.0
2011-07-29,NQU1,334935.0,1254.0
2011-08-01,NQU1,357740.0,1292.0
2011-08-02,NQU1,340807.0,1303.0
2011-08-03,NQU1,447510.0,1304.0
2011-08-04,NQU1,537777.0,1324.0
2011-08-05,NQU1,680726.0,1276.0
2011-08-08,NQU1,733941.0,1391.0
2011-08-09,NQU1,714664.0,1390.0
2011-08-10,NQU1,543103.0,1367.0
2011-08-11,NQU1,420689.0,1359.0
2011-08-12,NQU1,290329.0,1271.0
2011-08-15,NQU1,224907.0,1276.0
2011-08-16,NQU1,296941.0,1254.0
2011-08-17,NQU1,269428.0,1303.0
2011-08-18,NQU1,443771.0,1320.0
2011-08-19,NQU1,372600.0,1286.0
2011-08-22,NQU1,255150.0,1354.0
2011-08-23,NQU1,272403.0,1324.0
2011-08-24,NQU1,270501.0,1351.0
2011-08-25,NQU1,308872.0,1314.0
2011-08-26,NQU1,342792.0,1260.0
2011-08-29,NQU1,198811.0,1302.0
2011-08-30,NQU1,255062.0,1271.0
2011-08-31,NQU1,284982.0,1302.0
2011-09-01,NQU1,262531.0,1311.0
2011-09-02,NQU1,270051.0,1250.0
2011-09-05,NQU1,31329.0,892.0
2011-09-06,NQU1,310064.0,1344.0
2011-09-07,NQU1,251166.0,1302.0
2011-09-08,NQU1,215544.0,1292.0
2011-09-09,NQZ1,246188.0,1238.0
2011-09-12,NQZ1,295558.0,1342.0
2011-09-13,NQZ1,301247.0,1322.0
2011-09-14,NQZ1,344827.0,1314.0
2011-09-15,NQZ1,358997.0,1334.0
2011-09-16,NQZ1,309262.0,1246.0
2011-09-19,NQZ1,318438.0,1335.0
2011-09-20,NQZ1,326387.0,1356.0
2011-09-21,NQZ1,353673.0,1323.0
2011-09-22,NQZ1,580813.0,1379.0
2011-09-23,NQZ1,397300.0,1309.0
2011-09-26,NQZ1,391646.0,1368.0
2011-09-27,NQZ1,352416.0,1315.0
2011-09-28,NQZ1,324101.0,1318.0
2011-09-29,NQZ1,405481.0,1350.0
2011-09-30,NQZ1,385455.0,1287.0
2011-10-03,NQZ1,455097.0,1386.0
2011-10-04,NQZ1,539988.0,1361.0
2011-10-05,NQZ1,399664.0,1361.0
2011-10-06,NQZ1,386717.0,1358.0
2011-10-07,NQZ1,353021.0,1242.0
2011-10-10,NQZ1,224761.0,1349.0
2011-10-11,NQZ1,241569.0,1308.0
2011-10-12,NQZ1,304549.0,1324.0
2011-10-13,NQZ1,315807.0,1332.0
2011-10-14,NQZ1,273052.0,1298.0
2011-10-17,NQZ1,316824.0,1325.0
2011-10-18,NQZ1,392713.0,1342.0
2011-10-19,NQZ1,322295.0,1350.0
2011-10-20,NQZ1,346047.0,1344.0
2011-10-21,NQZ1,259141.0,1254.0
2011-10-24,NQZ1,243323.0,1344.0
2011-10-25,NQZ1,324424.0,1301.0
2011-10-26,NQZ1,322282.0,1284.0
2011-10-27,NQZ1,329959.0,1357.0
2011-10-28,NQZ1,212048.0,1269.0
2011-10-31,NQZ1,245004.0,1334.0
2011-11-01,NQZ1,445337.0,1314.0
2011-11-02,NQZ1,283934.0,1325.0
2011-11-03,NQZ1,322683.0,1343.0
2011-11-04,NQZ1,233949.0,1208.0
2011-11-06,NQZ1,3487.0,322.0
2011-11-07,NQZ1,243699.0,996.0
2011-11-08,NQZ1,250281.0,1289.0
2011-11-09,NQZ1,337320.0,1281.0
2011-11-10,NQZ1,301981.0,1313.0
2011-11-11,NQZ1,186498.0,1275.0
2011-11-14,NQZ1,184642.0,1307.0
2011-11-15,NQZ1,257616.0,1265.0
2011-11-16,NQZ1,286759.0,1357.0
2011-11-17,NQZ1,368228.0,1362.0
2011-11-18,NQZ1,256803.0,1300.0
2011-11-21,NQZ1,302442.0,1350.0
2011-11-22,NQZ1,263046.0,1335.0
2011-11-23,NQZ1,251843.0,1328.0
2011-11-24,NQZ1,25890.0,964.0
2011-11-25,NQZ1,136177.0,1084.0
2011-11-28,NQZ1,289196.0,1367.0
2011-11-29,NQZ1,273277.0,1351.0
2011-11-30,NQZ1,295946.0,1350.0
2011-12-01,NQZ1,225120.0,1340.0
2011-12-02,NQZ1,200623.0,1236.0
2011-12-05,NQZ1,228347.0,1286.0
2011-12-06,NQZ1,209245.0,1311.0
2011-12-07,NQZ1,254333.0,1298.0
2011-12-08,NQZ1,189046.0,1263.0
2011-12-09,NQH2,185494.0,1245.0
2011-12-12,NQH2,219808.0,1261.0
2011-12-13,NQH2,277099.0,1254.0
2011-12-14,NQH2,282698.0,1255.0
2011-12-15,NQH2,212430.0,1286.0
2011-12-16,NQH2,212998.0,1228.0
2011-12-19,NQH2,184702.0,1350.0
2011-12-20,NQH2,230591.0,1276.0
2011-12-21,NQH2,245974.0,1242.0
2011-12-22,NQH2,128526.0,1187.0
2011-12-23,NQH2,72152.0,1133.0
2011-12-27,NQH2,74235.0,639.0
2011-12-28,NQH2,128097.0,1127.0
2011-12-29,NQH2,100635.0,1191.0
2011-12-30,NQH2,68863.0,1079.0
2012-01-03,NQH2,178055.0,646.0
2012-01-04,NQH2,142683.0,1184.0
2012-01-05,NQH2,195374.0,1217.0
2012-01-06,NQH2,158213.0,1210.0
2012-01-09,NQH2,152887.0,1243.0
2012-01-10,NQH2,149122.0,1259.0
2012-01-11,NQH2,171561.0,1244.0
2012-01-12,NQH2,160709.0,1196.0
2012-01-13,NQH2,198564.0,1193.0
2012-01-16,NQH2,14090.0,903.0
2012-01-17,NQH2,176676.0,1256.0
2012-01-18,NQH2,215161.0,1261.0
2012-01-19,NQH2,186234.0,1284.0
2012-01-20,NQH2,151002.0,1193.0
2012-01-23,NQH2,166434.0,1179.0
2012-01-24,NQH2,160725.0,1240.0
2012-01-25,NQH2,235464.0,1250.0
2012-01-26,NQH2,186529.0,1172.0
2012-01-27,NQH2,169284.0,1192.0
2012-01-30,NQH2,182819.0,1286.0
2012-01-31,NQH2,272124.0,1267.0
2012-02-01,NQH2,206744.0,1268.0
2012-02-02,NQH2,190833.0,1223.0
2012-02-03,NQH2,168230.0,1134.0
2012-02-06,NQH2,156892.0,1240.0
2012-02-07,NQH2,176296.0,1212.0
2012-02-08,NQH2,201837.0,1233.0
2012-02-09,NQH2,241839.0,1300.0
2012-02-10,NQH2,228203.0,1246.0
2012-02-13,NQH2,166055.0,1279.0
2012-02-14,NQH2,191492.0,1282.0
2012-02-15,NQH2,372646.0,1315.0
2012-02-16,NQH2,306328.0,1359.0
2012-02-17,NQH2,197561.0,1202.0
2012-02-20,NQH2,15819.0,913.0
2012-02-21,NQH2,172014.0,1308.0
2012-02-22,NQH2,186242.0,1255.0
2012-02-23,NQH2,230582.0,1212.0
2012-02-24,NQH2,146249.0,1178.0
2012-02-27,NQH2,209514.0,1198.0
2012-02-28,NQH2,200530.0,1216.0
2012-02-29,NQH2,259290.0,1236.0
2012-03-01,NQH2,256187.0,1307.0
2012-03-02,NQH2,178080.0,1142.0
2012-03-05,NQH2,220841.0,1232.0
2012-03-06,NQH2,285160.0,1322.0
2012-03-07,NQH2,236932.0,1256.0
2012-03-08,NQH2,161962.0,1200.0
2012-03-09,NQM2,142817.0,1066.0
2012-03-12,NQM2,165391.0,1191.0
2012-03-13,NQM2,248426.0,1243.0
2012-03-14,NQM2,275452.0,1251.0
2012-03-15,NQM2,259960.0,1262.0
2012-03-16,NQM2,187504.0,1143.0
2012-03-19,NQM2,230829.0,1286.0
2012-03-20,NQM2,212966.0,1214.0
2012-03-21,NQM2,209631.0,1272.0
2012-03-22,NQM2,233168.0,1271.0
2012-03-23,NQM2,197480.0,1213.0
2012-03-26,NQM2,203438.0,1301.0
2012-03-27,NQM2,177719.0,1261.0
2012-03-28,NQM2,238487.0,1236.0
2012-03-29,NQM2,246851.0,1292.0
2012-03-30,NQM2,208255.0,1224.0
2012-04-02,NQM2,211989.0,1280.0
2012-04-03,NQM2,252221.0,1227.0
2012-04-04,NQM2,273143.0,1263.0
2012-04-05,NQM2,225942.0,1269.0
2012-04-06,NQM2,14198.0,483.0
2012-04-09,NQM2,193612.0,1144.0
2012-04-10,NQM2,383604.0,1267.0
2012-04-11,NQM2,269789.0,1296.0
2012-04-12,NQM2,285178.0,1311.0
2012-04-13,NQM2,290798.0,1255.0
2012-04-16,NQM2,397620.0,1306.0
2012-04-17,NQM2,301559.0,1289.0
2012-04-18,NQM2,288002.0,1279.0
2012-04-19,NQM2,434439.0,1282.0
2012-04-20,NQM2,290251.0,1218.0
2012-04-23,NQM2,320179.0,1281.0
2012-04-24,NQM2,289830.0,1298.0
2012-04-25,NQM2,314475.0,1304.0
2012-04-26,NQM2,213033.0,1280.0
2012-04-27,NQM2,205176.0,1257.0
2012-04-30,NQM2,199654.0,1226.0
2012-05-01,NQM2,180718.0,1170.0
2012-05-02,NQM2,219250.0,1259.0
2012-05-03,NQM2,273430.0,1186.0
2012-05-04,NQM2,318707.0,1168.0
2012-05-07,NQM2,237462.0,1355.0
2012-05-08,NQM2,327644.0,1254.0
2012-05-09,NQM2,375566.0,1332.0
2012-05-10,NQM2,311935.0,1352.0
2012-05-11,NQM2,262967.0,1286.0
2012-05-14,NQM2,246591.0,1318.0
2012-05-15,NQM2,325255.0,1315.0
2012-05-16,NQM2,283280.0,1339.0
2012-05-17,NQM2,350480.0,1331.0
2012-05-18,NQM2,419001.0,1297.0
2012-05-21,NQM2,299960.0,1348.0
2012-05-22,NQM2,293381.0,1301.0
2012-05-23,NQM2,312745.0,1345.0
2012-05-24,NQM2,287318.0,1350.0
2012-05-25,NQM2,185946.0,1256.0
2012-05-28,NQM2,16162.0,930.0
2012-05-29,NQM2,274895.0,1314.0
2012-05-30,NQM2,307112.0,1313.0
2012-05-31,NQM2,306845.0,1316.0
2012-06-01,NQM2,361251.0,1270.0
2012-06-04,NQM2,284137.0,1366.0
2012-06-05,NQM2,207539.0,1299.0
2012-06-06,NQM2,269000.0,1349.0
2012-06-07,NQM2,228896.0,1329.0
2012-06-08,NQU2,140293.0,1186.0
2012-06-11,NQU2,267083.0,1332.0
2012-06-12,NQU2,281924.0,1297.0
2012-06-13,NQU2,231569.0,1239.0
2012-06-14,NQU2,303741.0,1289.0
2012-06-15,NQU2,221176.0,1224.0
2012-06-18,NQU2,218230.0,1351.0
2012-06-19,NQU2,216279.0,1276.0
2012-06-20,NQU2,257793.0,1237.0
2012-06-21,NQU2,289222.0,1301.0
2012-06-22,NQU2,252797.0,1255.0
2012-06-25,NQU2,187348.0,1288.0
2012-06-26,NQU2,194218.0,1273.0
2012-06-27,NQU2,184639.0,1232.0
2012-06-28,NQU2,265072.0,1262.0
2012-06-29,NQU2,251678.0,1299.0
2012-07-02,NQU2,188272.0,1277.0
2012-07-03,NQU2,106097.0,1087.0
2012-07-04,NQU2,14905.0,845.0
2012-07-05,NQU2,204356.0,1265.0
2012-07-06,NQU2,252778.0,1198.0
2012-07-09,NQU2,164750.0,1249.0
2012-07-10,NQU2,249655.0,1225.0
2012-07-11,NQU2,228538.0,1259.0
2012-07-12,NQU2,235017.0,1284.0
2012-07-13,NQU2,186435.0,1247.0
2012-07-16,NQU2,158895.0,1197.0
2012-07-17,NQU2,269874.0,1277.0
2012-07-18,NQU2,247620.0,1276.0
2012-07-19,NQU2,251726.0,1292.0
2012-07-20,NQU2,236659.0,1249.0
2012-07-23,NQU2,277498.0,1338.0
2012-07-24,NQU2,294083.0,1342.0
2012-07-25,NQU2,259424.0,1336.0
2012-07-26,NQU2,290694.0,1289.0
2012-07-27,NQU2,283763.0,1218.0
2012-07-30,NQU2,233017.0,1283.0
2012-07-31,NQU2,215791.0,1273.0
2012-08-01,NQU2,251851.0,1269.0
2012-08-02,NQU2,303082.0,1273.0
2012-08-03,NQU2,225016.0,1218.0
2012-08-06,NQU2,161118.0,1285.0
2012-08-07,NQU2,187553.0,1258.0
2012-08-08,NQU2,175942.0,1279.0
2012-08-09,NQU2,151666.0,1253.0
2012-08-10,NQU2,145176.0,1209.0
2012-08-13,NQU2,148609.0,1250.0
2012-08-14,NQU2,188315.0,1222.0
2012-08-15,NQU2,162393.0,1211.0
2012-08-16,NQU2,208309.0,1238.0
2012-08-17,NQU2,150524.0,1187.0
2012-08-20,NQU2,187727.0,1202.0
2012-08-21,NQU2,242432.0,1163.0
2012-08-22,NQU2,247402.0,1247.0
2012-08-23,NQU2,213357.0,1269.0
2012-08-24,NQU2,188087.0,1194.0
2012-08-27,NQU2,140297.0,1279.0
2012-08-28,NQU2,172810.0,1223.0
2012-08-29,NQU2,133558.0,1141.0
2012-08-30,NQU2,164957.0,1234.0
2012-08-31,NQU2,292530.0,1187.0
2012-09-03,NQU2,16727.0,900.0
2012-09-04,NQU2,219673.0,1238.0
2012-09-05,NQU2,215762.0,1246.0
2012-09-06,NQU2,266434.0,1242.0
2012-09-07,NQU2,192787.0,1234.0
2012-09-10,NQU2,186264.0,1216.0
2012-09-11,NQU2,165434.0,1267.0
2012-09-12,NQU2,223471.0,1282.0
2012-09-13,NQU2,308998.0,1179.0
2012-09-14,NQZ2,213249.0,1124.0
2012-09-17,NQZ2,150639.0,1219.0
2012-09-18,NQZ2,146792.0,1193.0
2012-09-19,NQZ2,174101.0,1219.0
2012-09-20,NQZ2,192843.0,1241.0
2012-09-21,NQZ2,167420.0,1196.0
2012-09-24,NQZ2,205034.0,1294.0
2012-09-25,NQZ2,235999.0,1218.0
2012-09-26,NQZ2,253065.0,1259.0
2012-09-27,NQZ2,219236.0,1271.0
2012-09-28,NQZ2,241907.0,1211.0
2012-10-01,NQZ2,261769.0,1337.0
2012-10-02,NQZ2,221892.0,1237.0
2012-10-03,NQZ2,203752.0,1229.0
2012-10-04,NQZ2,194243.0,1299.0
2012-10-05,NQZ2,209663.0,1139.0
2012-10-08,NQZ2,192038.0,1252.0
2012-10-09,NQZ2,334151.0,1267.0
2012-10-10,NQZ2,259788.0,1317.0
2012-10-11,NQZ2,246645.0,1318.0
2012-10-12,NQZ2,207464.0,1240.0
2012-10-15,NQZ2,218545.0,1328.0
2012-10-16,NQZ2,236644.0,1300.0
2012-10-17,NQZ2,226669.0,1320.0
2012-10-18,NQZ2,334030.0,1250.0
2012-10-19,NQZ2,336746.0,1241.0
2012-10-22,NQZ2,279584.0,1339.0
2012-10-23,NQZ2,356662.0,1287.0
2012-10-24,NQZ2,261478.0,1298.0
2012-10-25,NQZ2,304313.0,1296.0
2012-10-26,NQZ2,326108.0,1316.0
2012-10-29,NQZ2,19101.0,857.0
2012-10-30,NQZ2,18475.0,867.0
2012-10-31,NQZ2,329459.0,1272.0
2012-11-01,NQZ2,284033.0,1318.0
2012-11-02,NQZ2,286866.0,1233.0
